uniref90,taxa,RPK
UniRef90_N1ZAM5,g__Clostridium.s__Clostridium_sp_ASF356,125.0
UniRef90_N2AXW5,g__Parabacteroides.s__Parabacteroides_goldsteinii,125.0
UniRef90_R6UYJ3,g__Parabacteroides.s__Parabacteroides_goldsteinii,125.0
UniRef90_K5YND3,g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0
UniRef90_K5YSX7,g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0
UniRef90_K5YYG6,g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0
UniRef90_K5Z3M8,g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0
UniRef90_K5ZUG1,g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0
UniRef90_K5ZX21,g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0
UniRef90_K6A8B5,g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0
UniRef90_N2B3E4,g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0
UniRef90_N2B8F4,g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0
UniRef90_N2BCA3,g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0
UniRef90_R5M758,g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0
UniRef90_R6X5D2,g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0
UniRef90_R7NKR7,g__Parabacteroides.s__Parabacteroides_goldsteinii,124.0
UniRef90_A7VJ92,unclassified,123.854782613
UniRef90_A6LCM9,g__Parabacteroides.s__Parabacteroides_goldsteinii,123.0
UniRef90_F0R8Z3,g__Parabacteroides.s__Parabacteroides_goldsteinii,123.0
UniRef90_K5Y6T0,g__Parabacteroides.s__Parabacteroides_goldsteinii,123.0
UniRef90_K5ZK29,g__Parabacteroides.s__Parabacteroides_goldsteinii,123.0
UniRef90_K6A434,g__Parabacteroides.s__Parabacteroides_goldsteinii,123.0
UniRef90_K6ALW4,g__Parabacteroides.s__Parabacteroides_goldsteinii,123.0
UniRef90_N2AYB4,g__Parabacteroides.s__Parabacteroides_goldsteinii,123.0
UniRef90_Q6QI76,unclassified,122.9227307627
UniRef90_K5Y2H7,g__Parabacteroides.s__Parabacteroides_goldsteinii,122.0
UniRef90_K5YHG9,g__Parabacteroides.s__Parabacteroides_goldsteinii,122.0
UniRef90_K5Z082,g__Parabacteroides.s__Parabacteroides_goldsteinii,122.0
UniRef90_K5Z470,g__Parabacteroides.s__Parabacteroides_goldsteinii,122.0
UniRef90_K5ZM12,g__Parabacteroides.s__Parabacteroides_goldsteinii,122.0
UniRef90_K5ZPN4,g__Parabacteroides.s__Parabacteroides_goldsteinii,122.0
UniRef90_K5ZQ66,g__Parabacteroides.s__Parabacteroides_goldsteinii,122.0
UniRef90_N1ZF50,g__Clostridium.s__Clostridium_sp_ASF356,122.0
UniRef90_N2BA24,g__Parabacteroides.s__Parabacteroides_goldsteinii,122.0
UniRef90_A0A015UVB4,g__Parabacteroides.s__Parabacteroides_goldsteinii,121.0
UniRef90_K5YVX1,g__Parabacteroides.s__Parabacteroides_goldsteinii,121.0
UniRef90_K5ZAI5,g__Parabacteroides.s__Parabacteroides_goldsteinii,121.0
UniRef90_K5ZD00,g__Parabacteroides.s__Parabacteroides_goldsteinii,121.0
UniRef90_K5ZDM2,g__Parabacteroides.s__Parabacteroides_goldsteinii,121.0
UniRef90_K5ZGA0,g__Parabacteroides.s__Parabacteroides_goldsteinii,121.0
UniRef90_K5ZLP8,g__Parabacteroides.s__Parabacteroides_goldsteinii,121.0
UniRef90_K5ZRH9,g__Parabacteroides.s__Parabacteroides_goldsteinii,121.0
UniRef90_K5ZU51,g__Parabacteroides.s__Parabacteroides_goldsteinii,121.0
UniRef90_K5ZU68,g__Parabacteroides.s__Parabacteroides_goldsteinii,121.0
UniRef90_K5ZZC0,g__Parabacteroides.s__Parabacteroides_goldsteinii,121.0
UniRef90_K6A0V6,g__Parabacteroides.s__Parabacteroides_goldsteinii,121.0
UniRef90_K6AAY4,g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0
UniRef90_K6AAY4,unclassified,12.0
UniRef90_N2B539,g__Parabacteroides.s__Parabacteroides_goldsteinii,121.0
UniRef90_K5YZN2,g__Parabacteroides.s__Parabacteroides_goldsteinii,120.0
UniRef90_K5Z966,g__Parabacteroides.s__Parabacteroides_goldsteinii,120.0
UniRef90_K5ZLL9,g__Parabacteroides.s__Parabacteroides_goldsteinii,120.0
UniRef90_K5ZMV6,g__Parabacteroides.s__Parabacteroides_goldsteinii,120.0
UniRef90_K5ZU74,g__Parabacteroides.s__Parabacteroides_goldsteinii,120.0
UniRef90_K5ZUT1,g__Parabacteroides.s__Parabacteroides_goldsteinii,120.0
UniRef90_N2ARJ6,g__Parabacteroides.s__Parabacteroides_goldsteinii,120.0
UniRef90_N2B3Q6,g__Parabacteroides.s__Parabacteroides_goldsteinii,120.0
UniRef90_R5DLA5,g__Parabacteroides.s__Parabacteroides_goldsteinii,120.0
UniRef90_A0A016JHV3,unclassified,119.0
UniRef90_A6LEM8,g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0
UniRef90_K5Y2D7,g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0
UniRef90_K5Y5S9,g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0
UniRef90_K5YRH0,g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0
UniRef90_K5YRT6,g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0
UniRef90_K5YTU3,g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0
UniRef90_K5YU16,g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0
UniRef90_K5Z6U9,g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0
UniRef90_K5ZMF9,g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0
UniRef90_K5ZP30,g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0
UniRef90_K6A4C7,g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0
UniRef90_K6A6X5,g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0
UniRef90_K6A812,g__Parabacteroides.s__Parabacteroides_goldsteinii,119.0
UniRef90_B5CLP5,unclassified,118.6514265677
UniRef90_F6XAM3,unclassified,118.46549353389999
UniRef90_A2VD29,unclassified,118.22653933469999
UniRef90_A7VD51,unclassified,118.0591629979
UniRef90_A6L8C6,g__Parabacteroides.s__Parabacteroides_goldsteinii,118.0
UniRef90_K5Z0W4,g__Parabacteroides.s__Parabacteroides_goldsteinii,118.0
UniRef90_K5Z0W6,g__Parabacteroides.s__Parabacteroides_goldsteinii,118.0
UniRef90_K5ZDK4,g__Parabacteroides.s__Parabacteroides_goldsteinii,118.0
UniRef90_K5ZPL0,g__Parabacteroides.s__Parabacteroides_goldsteinii,118.0
UniRef90_K5ZUV1,g__Parabacteroides.s__Parabacteroides_goldsteinii,118.0
UniRef90_K6A3S4,g__Parabacteroides.s__Parabacteroides_goldsteinii,118.0
UniRef90_K6ADA5,g__Parabacteroides.s__Parabacteroides_goldsteinii,118.0
UniRef90_K6ARK0,g__Parabacteroides.s__Parabacteroides_goldsteinii,118.0
UniRef90_K6AU75,g__Parabacteroides.s__Parabacteroides_goldsteinii,118.0
UniRef90_N2AS75,g__Parabacteroides.s__Parabacteroides_goldsteinii,118.0
UniRef90_N2B6Q5,g__Parabacteroides.s__Parabacteroides_goldsteinii,118.0
UniRef90_N2BET2,g__Parabacteroides.s__Parabacteroides_goldsteinii,118.0
UniRef90_A0A015S3B6,unclassified,117.0
UniRef90_K5Y0B7,g__Parabacteroides.s__Parabacteroides_goldsteinii,117.0
UniRef90_K5YRU8,g__Parabacteroides.s__Parabacteroides_goldsteinii,117.0
UniRef90_K5Z066,g__Parabacteroides.s__Parabacteroides_goldsteinii,117.0
UniRef90_K5ZC15,g__Parabacteroides.s__Parabacteroides_goldsteinii,117.0
UniRef90_K5ZDG3,g__Parabacteroides.s__Parabacteroides_goldsteinii,117.0
UniRef90_K5ZHA2,g__Parabacteroides.s__Parabacteroides_goldsteinii,117.0
UniRef90_K5ZHW0,g__Parabacteroides.s__Parabacteroides_goldsteinii,117.0
UniRef90_K5ZMD2,g__Parabacteroides.s__Parabacteroides_goldsteinii,117.0
UniRef90_K5ZML5,g__Parabacteroides.s__Parabacteroides_goldsteinii,117.0
UniRef90_K6A272,g__Parabacteroides.s__Parabacteroides_goldsteinii,117.0
UniRef90_N2B4W5,g__Parabacteroides.s__Parabacteroides_goldsteinii,117.0
UniRef90_A6L8P2,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_A6L9C7,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_K5YG59,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_K5YK60,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_K5YVN0,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_K5YZE8,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_K5Z475,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_K5Z760,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_K5Z7H8,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_K5ZGQ7,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_K5ZUQ4,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_K5ZZC4,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_K6A6I9,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_K6A8I1,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_K6AEI2,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_N2B5A5,g__Parabacteroides.s__Parabacteroides_goldsteinii,116.0
UniRef90_A5ZYV3,unclassified,115.92509332819999
UniRef90_K5YSG7,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_K5YVT1,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_K5ZLZ7,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_K5ZR83,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_K5ZRV2,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_K5ZU07,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_K6A1N2,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_K6A606,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_K6A9H1,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_K6AGI2,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_K6AUQ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_N2ATH5,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_N2BJ19,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_R6IFD4,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_R6IJK3,g__Parabacteroides.s__Parabacteroides_goldsteinii,115.0
UniRef90_I7GIE7,unclassified,114.8951016461
UniRef90_K5YLQ6,g__Parabacteroides.s__Parabacteroides_goldsteinii,114.0
UniRef90_K5Z5W7,g__Parabacteroides.s__Parabacteroides_goldsteinii,114.0
UniRef90_K5ZUD5,g__Parabacteroides.s__Parabacteroides_goldsteinii,114.0
UniRef90_K6A5M3,g__Parabacteroides.s__Parabacteroides_goldsteinii,114.0
UniRef90_K6AUB5,g__Parabacteroides.s__Parabacteroides_goldsteinii,114.0
UniRef90_K6AWF3,g__Parabacteroides.s__Parabacteroides_goldsteinii,114.0
UniRef90_N1ZDA7,g__Clostridium.s__Clostridium_sp_ASF356,114.0
UniRef90_N2AVX8,g__Parabacteroides.s__Parabacteroides_goldsteinii,114.0
UniRef90_N2AWE2,g__Parabacteroides.s__Parabacteroides_goldsteinii,114.0
UniRef90_N2B045,g__Parabacteroides.s__Parabacteroides_goldsteinii,114.0
UniRef90_N2BDR9,g__Parabacteroides.s__Parabacteroides_goldsteinii,114.0
UniRef90_A5ZYV6,unclassified,113.7215767396
UniRef90_A6LDN9,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_K5Y5V5,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_K5YE79,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_K5YS04,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_K5YVR0,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_K5ZSC5,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_K5ZTQ0,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_K6A6I5,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_K6A6R8,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_K6AMA4,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_K6ARF1,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_K6AX75,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_N2AZ46,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_Q3U577,unclassified,113.0
UniRef90_R5I7R5,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_R7JAB6,g__Parabacteroides.s__Parabacteroides_goldsteinii,113.0
UniRef90_Q4YK75,unclassified,112.2371907493
UniRef90_K5YJ12,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_K5YU79,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_K5YVP1,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_K5Z079,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_K5Z0A0,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_K5Z487,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_K5ZPJ6,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_K5ZQ03,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_K5ZW92,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_K6A1T1,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_N1Z9R6,g__Clostridium.s__Clostridium_sp_ASF356,112.0
UniRef90_N2AM75,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_N2B051,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_N2BB80,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_N2BGZ1,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_R6IBF4,g__Parabacteroides.s__Parabacteroides_goldsteinii,112.0
UniRef90_A6LBZ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0
UniRef90_K5YM85,g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0
UniRef90_K5ZHF4,g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0
UniRef90_K5ZMK8,g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0
UniRef90_K5ZTY7,g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0
UniRef90_K5ZXP2,g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0
UniRef90_K6A712,g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0
UniRef90_K6ARN1,g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0
UniRef90_N1Z3G2,g__Clostridium.s__Clostridium_sp_ASF356,111.0
UniRef90_N2BA56,g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0
UniRef90_R9HNX0,g__Parabacteroides.s__Parabacteroides_goldsteinii,111.0
UniRef90_G3N917,unclassified,110.59293902299999
UniRef90_A6L287,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_A6LE69,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_A6LIF1,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_K5YTJ8,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_K5YXY8,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_K5ZA22,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_K5ZBN2,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_K5ZDR5,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_K5ZLJ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_K5ZS47,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_K5ZUP3,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_K5ZYB1,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_K6A1Y0,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_K6A717,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_N2ALI2,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_N2B947,g__Parabacteroides.s__Parabacteroides_goldsteinii,110.0
UniRef90_A6LD11,g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0
UniRef90_K5Y8F4,g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0
UniRef90_K5Y8N5,g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0
UniRef90_K5ZA98,g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0
UniRef90_K5ZSP9,g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0
UniRef90_K5ZTD0,g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0
UniRef90_K5ZTE2,g__Parabacteroides.s__Parabacteroides_goldsteinii,109.0
UniRef90_Q61786,unclassified,108.2639076895
UniRef90_K5YVX0,g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0
UniRef90_K5Z9K0,g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0
UniRef90_K5ZDK1,g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0
UniRef90_K5ZLG9,g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0
UniRef90_K6A438,g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0
UniRef90_N2AHQ3,g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0
UniRef90_N2B6P7,g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0
UniRef90_R5DHD0,g__Parabacteroides.s__Parabacteroides_goldsteinii,108.0
UniRef90_F6ZRP0,unclassified,107.5071489661
UniRef90_A6LI32,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_F0R8Z7,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K5YB20,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K5YVP0,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K5Z6P8,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K5Z6T2,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K5Z839,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K5ZBL1,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K5ZIF8,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K5ZKZ9,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K5ZQP8,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K5ZYD5,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K6A2V3,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K6A5V9,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K6AU57,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_N2ALJ4,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_N2AZN8,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_N2B1J9,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_N2B1N4,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_Q8ABK7,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_R6WMY5,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_R6XY81,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_S0GHM4,g__Parabacteroides.s__Parabacteroides_goldsteinii,107.0
UniRef90_K4FXW8,unclassified,106.6738722697
UniRef90_Q3UDW9,unclassified,106.53450646610001
UniRef90_A7LQH0,unclassified,106.1912933691
UniRef90_K4G302,unclassified,106.1256654665
UniRef90_K5ZCL0,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_K5ZU03,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_K6A234,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_K6A769,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_K6A7M9,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_K6AI55,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_K6AMA8,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_K6ATC1,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_N2ATT3,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_N2AXC2,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_N2B3J7,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_N2B5L4,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_N2BCN4,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_R5DDE3,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_R5NXF0,g__Parabacteroides.s__Parabacteroides_goldsteinii,106.0
UniRef90_Q6QI73,unclassified,105.1255227481
UniRef90_A6LID6,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_K5Y0Y5,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_K5YC32,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_K5YTG2,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_K5Z7E8,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_K5ZEG5,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_K5ZN28,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_K5ZPL9,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_K5ZTV6,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_K5ZVF9,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_K5ZZ91,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_K6A6G0,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_K6AU34,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_N1Z1T4,g__Clostridium.s__Clostridium_sp_ASF356,105.0
UniRef90_N2AVU4,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_N2AYI8,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_N2B4Y6,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_Q5L8N9,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_R6WWE4,g__Parabacteroides.s__Parabacteroides_goldsteinii,105.0
UniRef90_K5YVV9,g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0
UniRef90_K5ZRL6,g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0
UniRef90_K5ZVE9,g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0
UniRef90_K5ZYZ3,g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0
UniRef90_K5ZZ30,g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0
UniRef90_K6A1V8,g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0
UniRef90_N1Z5G2,g__Clostridium.s__Clostridium_sp_ASF356,104.0
UniRef90_N2AR38,g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0
UniRef90_N2AR64,g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0
UniRef90_N2AY46,g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0
UniRef90_N2B288,g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0
UniRef90_R6WRE4,g__Parabacteroides.s__Parabacteroides_goldsteinii,104.0
UniRef90_Q4YJD2,unclassified,103.23163844950001
UniRef90_A6LD04,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_A6LEU6,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K5Y084,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K5Y229,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K5YHJ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K5YVH8,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K5Z8A5,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K5ZFU0,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K5ZLK7,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K5ZZX3,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K6A661,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K6ABJ6,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K6AM93,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K6ANH2,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K6AQ75,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_N2APH1,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_N2ASU3,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_N2AUG8,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_N2AZ95,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_N2AZB9,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_N2AZS8,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_N2BAA3,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_R5DRE6,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_R6X423,g__Parabacteroides.s__Parabacteroides_goldsteinii,103.0
UniRef90_K7EZW6,unclassified,102.8656721083
UniRef90_UPI000185C9BD,unclassified,102.441028946
UniRef90_Q7R7I1,unclassified,102.2091402273
UniRef90_A6KXY6,g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0
UniRef90_A6LBG5,g__Parabacteroides.s__Parabacteroides_goldsteinii,102.0
