Taxonomy,Length,Reads,RPK
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Micrococcaceae;g_Micrococcus;s_Micrococcus luteus,1140,2,1.7543859649122808
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Hafniaceae;g_Edwardsiella;s_Edwardsiella sp. EA181011,576,1,1.7361111111111112
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium baratii,1737,3,1.7271157167530224
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_;s_[Pseudomonas] geniculata,2334,2,1.713796058269066
root;k_Bacteria;p_Bacteroidetes;c_Chitinophagia;o_Chitinophagales;f_Chitinophagaceae;g_Niastella;s_Niastella koreensis,2571,2,1.6846533388374514
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Capnocytophaga;s_Capnocytophaga sp. oral taxon 323,1188,2,1.6835016835016836
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pandoraea;s_Pandoraea sputorum,3576,3,1.6778523489932886
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Formosa;s_Formosa sp. Hel3_A1_48,600,1,1.6666666666666667
root;k_Bacteria;p_Tenericutes;c_Mollicutes;o_Mycoplasmatales;f_Mycoplasmataceae;g_Mycoplasma;s_Mycoplasma arginini,1212,2,1.6501650165016502
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus oligofermentans,1845,3,1.6260162601626016
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Micrococcaceae;g_Kocuria;s_Kocuria palustris,1917,3,1.5649452269170578
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Lutibacter;s_Lutibacter profundi,645,1,1.5503875968992247
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Enterobacter;s_Enterobacter sp. R4-368,648,1,1.5432098765432098
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;s_Brevundimonas subvibrioides,1962,3,1.529051987767584
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Elizabethkingia;s_Elizabethkingia anophelis,1329,2,1.5048908954100828
root;k_Bacteria;p_Chlorobi;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobaculum;s_Chlorobaculum parvum,666,1,1.5015015015015014
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Streptosporangiales;f_Streptosporangiaceae;g_Streptosporangium;s_Streptosporangium roseum,666,1,1.5015015015015014
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Erwiniaceae;g_Pantoea,672,1,1.488095238095238
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Vibrionales;f_Vibrionaceae;g_Vibrio;s_Vibrio vulnificus,675,1,1.4814814814814814
root;k_Bacteria;p_Tenericutes;c_Mollicutes;o_Mycoplasmatales;f_Mycoplasmataceae;g_Mycoplasma;s_Mycoplasma canadense,1383,2,1.4461315979754157
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Phyllobacteriaceae;g_Mesorhizobium;s_Mesorhizobium ciceri,693,1,1.443001443001443
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Erythrobacteraceae;g_Altererythrobacter;s_Altererythrobacter atlanticus,693,1,1.443001443001443
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Lelliottia;s_Lelliottia amnigena,2832,2,1.4124293785310735
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Ralstonia;s_Ralstonia insidiosa,711,1,1.4064697609001406
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus avium,711,1,1.4064697609001406
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Microbacteriaceae;g_Clavibacter;s_Clavibacter sepedonicus,2898,4,1.3802622498274673
root;k_Bacteria;p_Firmicutes;c_Negativicutes;o_Selenomonadales;f_Sporomusaceae;g_Pelosinus;s_Pelosinus fermentans,2922,2,1.3756304384363007
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Neisseriales;f_Chromobacteriaceae;g_Vogesella;s_Vogesella sp. LIG4,729,1,1.3717421124828533
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Carnobacterium;s_Carnobacterium maltaromaticum,729,1,1.3717421124828533
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_;s_Flavobacteriaceae bacterium MAR_2010_188,732,1,1.366120218579235
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Weeksella;s_Weeksella virosa,1488,2,1.3440860215053763
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium novyi,3087,2,1.3371277093404021
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Gillisia;s_Gillisia sp. Hel1_33_143,4380,3,1.3308654862859224
root;k_Bacteria;p_Thermotogae;c_Thermotogae;o_Thermotogales;f_Thermotogaceae;g_Pseudothermotoga;s_Pseudothermotoga hypogea,753,1,1.3280212483399734
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia,1509,2,1.3253810470510272
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Paenibacillus;s_Paenibacillus ihbetae,765,1,1.3071895424836601
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas panacis,1530,2,1.3071895424836601
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia fergusonii,768,1,1.3020833333333333
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Yersiniaceae;g_Serratia;s_Serratia liquefaciens,1545,2,1.2944983818770228
root;k_Bacteria;p_Tenericutes;c_Mollicutes;o_Mycoplasmatales;f_Mycoplasmataceae;g_Mycoplasma;s_Mycoplasma californicum,786,1,1.272264631043257
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Burkholderia;s_Burkholderia vietnamiensis,4746,3,1.264222503160556
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Micrococcaceae;g_Rothia;s_Rothia dentocariosa,810,1,1.2345679012345678
root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides gordonii,3282,2,1.218769043266301
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Alkaliphilus;s_Alkaliphilus metalliredigens,828,1,1.2077294685990339
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Oxalobacteraceae;g_Janthinobacterium;s_Janthinobacterium agaricidamnosum,5247,2,1.2062401721426799
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Alcaligenaceae;g_Bordetella;s_Bordetella hinzii,834,1,1.1990407673860912
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Actinomycetaceae;g_Actinomyces;s_Actinomyces oris,1676,2,1.1933174224343677
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus,3594,2,1.1928373997339514
root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Flammeovirgaceae;g_Flammeovirga;s_Flammeovirga sp. MY04,846,1,1.1820330969267139
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_;s_secondary endosymbiont of Glycaspis brimblecombei,852,1,1.1737089201877935
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Algibacter;s_Algibacter alginicilyticus,861,1,1.1614401858304297
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Acidovorax,864,1,1.1574074074074074
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhodobiaceae;g_Parvibaculum;s_Parvibaculum lavamentivorans,870,1,1.1494252873563218
root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Brachyspirales;f_Brachyspiraceae;g_Brachyspira;s_Brachyspira intermedia,1785,2,1.1204481792717087
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Delftia,897,1,1.1148272017837235
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Crocinitomicaceae;g_Fluviicola;s_Fluviicola taffensis,906,1,1.1037527593818983
root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_;f_;g_;s_uncultured Epsilonproteobacteria bacterium,912,1,1.0964912280701753
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Hydrogenophaga;s_Hydrogenophaga sp. RAC07,924,1,1.0822510822510822
root;k_Bacteria;p_Actinobacteria;c_Thermoleophilia;o_Solirubrobacterales;f_Conexibacteraceae;g_Conexibacter;s_Conexibacter woesei,942,1,1.0615711252653928
root;k_Viruses;p_;c_;o_;f_Phycodnaviridae;g_;s_Aureococcus anophagefferens virus,1884,2,1.0615711252653928
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Staphylococcus,951,1,1.0515247108307046
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces;s_Streptomyces albulus,7608,4,1.0515247108307046
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_;g_Methyloceanibacter;s_Methyloceanibacter caenitepidi,1932,2,1.0351966873706004
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis macrogoltabida,966,1,1.0351966873706004
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Fictibacillus;s_Fictibacillus arsenicus,993,1,1.0070493454179255
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Alkaliphilus;s_Alkaliphilus oremlandii,993,1,1.0070493454179255
root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Lawsonia;s_Lawsonia intracellularis,999,1,1.001001001001001
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptostreptococcaceae;g_Acetoanaerobium;s_Acetoanaerobium sticklandii,999,1,1.001001001001001
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Paenibacillus;s_Paenibacillus glucanolyticus,1002,1,0.998003992015968
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Orbales;f_Orbaceae;g_Gilliamella;s_Gilliamella apicola,1002,1,0.998003992015968
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Rhodovulum;s_Rhodovulum sulfidophilum,1008,1,0.9920634920634921
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Moraxella,1031,1,0.9699321047526674
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Comamonas;s_Comamonas testosteroni,1050,1,0.9523809523809523
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Anaplasmataceae;g_Ehrlichia;s_Ehrlichia muris,2106,2,0.9496676163342831
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Paenibacillus;s_Paenibacillus beijingensis,1074,1,0.9310986964618249
root;k_Bacteria;p_Cyanobacteria;c_Gloeobacteria;o_Gloeobacterales;f_Gloeobacteraceae;g_Gloeobacter;s_Gloeobacter violaceus,1083,1,0.9233610341643583
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Psychrobacter;s_Psychrobacter sp. PRwf-1,1101,1,0.9082652134423251
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Phenylobacterium;s_Phenylobacterium zucineum,1110,1,0.9009009009009008
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiotrichales;f_Francisellaceae;g_Francisella,2226,2,0.8984725965858041
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidothermales;f_Acidothermaceae;g_Acidothermus;s_Acidothermus cellulolyticus,1113,1,0.8984725965858041
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus anginosus,1113,1,0.8984725965858041
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Lacinutrix;s_Lacinutrix sp. 5H-3-7-4,1152,1,0.8680555555555556
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Anoxybacillus;s_Anoxybacillus gonensis,3465,3,0.8658008658008658
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Erwiniaceae;g_Pantoea;s_Pantoea ananatis,1158,1,0.8635578583765113
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Candidatus Symbiobacter;s_Candidatus Symbiobacter mobilis,1164,1,0.859106529209622
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus cereus,1185,1,0.8438818565400843
root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Nautiliales;f_Nautiliaceae;g_Nautilia;s_Nautilia profundicola,1188,1,0.8417508417508418
root;k_Bacteria;p_Tenericutes;c_;o_;f_;g_Candidatus Izimaplasma;s_Candidatus Izimaplasma sp. HR1,1194,1,0.8375209380234506
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae;g_Tatlockia;s_Tatlockia micdadei,1194,1,0.8375209380234506
root;k_Bacteria;p_Tenericutes;c_Mollicutes;o_Mycoplasmatales;f_Mycoplasmataceae;g_Candidatus Hepatoplasma;s_Candidatus Hepatoplasma crinochetorum,1194,1,0.8375209380234506
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Mannheimia;s_Mannheimia sp. USDA-ARS-USMARC-1261,1197,1,0.835421888053467
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium perfringens,1218,1,0.8210180623973727
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Oceanospirillaceae;g_Marinomonas;s_Marinomonas posidonica,1218,1,0.8210180623973727
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Luteimonas;s_Luteimonas sp. JM171,1221,1,0.8190008190008189
root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Spirosoma;s_Spirosoma linguale,5322,2,0.8175887583850088
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micromonosporales;f_Micromonosporaceae;g_Actinoplanes;s_Actinoplanes sp. SE50/110,1224,1,0.8169934640522876
root;k_Bacteria;p_Chloroflexi;c_Dehalococcoidia;o_Dehalococcoidales;f_Dehalococcoidaceae;g_Dehalococcoides;s_Dehalococcoides mccartyi,1227,1,0.8149959250203749
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus faecium,1236,1,0.8090614886731392
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Haemophilus;s_Haemophilus parainfluenzae,1242,1,0.8051529790660226
root;k_Bacteria;p_Firmicutes;c_Negativicutes;o_Acidaminococcales;f_Acidaminococcaceae;g_Acidaminococcus;s_Acidaminococcus intestini,2517,2,0.7945967421533572
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas rhizosphaerae,1263,1,0.7917656373713381
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Cellulophaga;s_Cellulophaga algicola,1266,1,0.7898894154818326
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Micrococcaceae;g_Kocuria;s_Kocuria rhizophila,1275,1,0.7843137254901962
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus halodurans,1284,1,0.778816199376947
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Capnocytophaga;s_Capnocytophaga ochracea,2571,2,0.777907429015947
root;k_Bacteria;p_Deferribacteres;c_Deferribacteres;o_Deferribacterales;f_Deferribacteraceae;g_Calditerrivibrio;s_Calditerrivibrio nitroreducens,1287,1,0.7770007770007771
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Candidatus Ishikawaella;s_Candidatus Ishikawaella capsulata,1287,1,0.7770007770007771
root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_endosymbiont 'TC1' of Trimyema compressum,1314,1,0.76103500761035
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Nonlabens;s_Nonlabens dokdonensis,1314,1,0.76103500761035
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Polaribacter;s_Polaribacter sp. MED152,1314,1,0.76103500761035
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_;g_Paucibacter;s_Paucibacter sp. KCTC 42545,1323,1,0.7558578987150416
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium prausnitzii,1335,1,0.7490636704119851
root;k_Bacteria;p_Cyanobacteria;c_;o_Chroococcales;f_Microcystaceae;g_Microcystis;s_Microcystis aeruginosa,1338,1,0.7473841554559043
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus warneri,1341,1,0.7457121551081283
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Rhodocyclales;f_Rhodocyclaceae,1344,1,0.744047619047619
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas wittichii,1350,1,0.7407407407407407
root;k_Bacteria;p_Tenericutes;c_Mollicutes;o_Mycoplasmatales;f_Mycoplasmataceae;g_Mycoplasma;s_Mycoplasma crocodyli,2734,2,0.731528895391368
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas protegens,1371,1,0.7293946024799417
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Erythrobacteraceae;g_Erythrobacter;s_Erythrobacter sp. HL-111,1377,1,0.7262164124909223
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus salivarius,1389,1,0.7199424046076314
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacterales Family III. Incertae Sedis;g_Thermoanaerobacterium;s_Thermoanaerobacterium thermosaccharolyticum,1395,1,0.7168458781362007
root;k_Bacteria;p_Firmicutes;c_Negativicutes;o_Selenomonadales;f_Selenomonadaceae;g_Selenomonas;s_Selenomonas sp. oral taxon 126,1410,1,0.7092198581560284
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium;s_Sphingobium baderi,1419,1,0.704721634954193
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Anaplasmataceae;g_Ehrlichia,2844,2,0.7032348804500703
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter baumannii,1443,1,0.693000693000693
root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium HF0770_15G20,1449,1,0.6901311249137336
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus pneumoniae,1452,1,0.6887052341597797
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Vibrionales;f_Vibrionaceae;g_Vibrio;s_Vibrio fluvialis,1455,1,0.6872852233676976
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Phaeobacter;s_Phaeobacter gallaeciensis,1467,1,0.6816632583503749
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bradyrhizobiaceae;g_Bradyrhizobium;s_Bradyrhizobium sp. ORS 278,1467,1,0.6816632583503749
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Azotobacter;s_Azotobacter chroococcum,1473,1,0.678886625933469
root;k_Bacteria;p_Chlorobi;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobium;s_Chlorobium phaeovibrioides,1482,1,0.6747638326585695
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Enterobacter;s_Enterobacter sp. FY-07,1485,1,0.6734006734006733
root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter korlensis,1506,1,0.6640106241699867
root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured marine bacterium MedDCM-OCT-S04-C123,1512,1,0.6613756613756614
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces;s_Streptomyces davaonensis,1512,1,0.6613756613756614
root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium contig00009,1536,1,0.6510416666666666
root;k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Thermoplasmatales;f_Picrophilaceae;g_Picrophilus;s_Picrophilus torridus,1536,1,0.6510416666666666
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Alteromonadaceae;g_Marinobacter,1548,1,0.6459948320413437
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Vibrionales;f_Vibrionaceae;g_Vibrio;s_Vibrio crassostreae,1560,1,0.641025641025641
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter johnsonii,1566,1,0.6385696040868455
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium;s_Rhizobium etli,1608,1,0.6218905472636815
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas citronellolis,4866,3,0.6165228113440198
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Microbacteriaceae,1632,1,0.6127450980392157
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylococcaceae;g_Methylomonas;s_Methylomonas sp. DH-1,1638,1,0.6105006105006106
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Yersiniaceae;g_Yersinia;s_Yersinia frederiksenii,1641,1,0.6093845216331505
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Micrococcaceae;g_Glutamicibacter;s_Glutamicibacter arilaitensis,1641,1,0.6093845216331505
root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium gwf2_scaffold_403,1641,1,0.6093845216331505
root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_Vulgatibacteraceae;g_Vulgatibacter;s_Vulgatibacter incomptus,1650,1,0.6060606060606061
root;k_Bacteria;p_Tenericutes;c_Mollicutes;o_Mycoplasmatales;f_Mycoplasmataceae;g_Mycoplasma;s_Mycoplasma bovoculi,1659,1,0.6027727546714888
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus sp. wkB8,1671,1,0.5984440454817475
root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales,1716,1,0.5827505827505828
root;k_Bacteria;p_Firmicutes;c_Tissierellia;o_Tissierellales;f_Peptoniphilaceae;g_Peptoniphilus;s_Peptoniphilus sp. 1-1,1734,1,0.5767012687427913
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium ljungdahlii,1743,1,0.5737234652897303
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Enterobacter;s_Enterobacter cloacae,1761,1,0.5678591709256104
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Morganellaceae;g_Arsenophonus;s_Arsenophonus nasoniae,1788,1,0.5592841163310962
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Aeromonadales;f_Aeromonadaceae;g_Aeromonas,1797,1,0.5564830272676684
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Holosporales;f_Caedimonadaceae;g_Candidatus Paracaedimonas;s_Candidatus Paracaedimonas acanthamoebae,3606,2,0.5546311702717693
