taxa,reads
g__Leptothrix.s__Leptothrix_cholodnii,1.0
g__Leptotrichia.s__Leptotrichia_hofstadii,2.0
g__Leptotrichia.s__Leptotrichia_shahii,1.0
g__Limnohabitans.s__Limnohabitans_sp_Rim47,4.0
g__Listeria.s__Listeria_grayi,2.0
g__Listeria.s__Listeria_innocua,1.0
g__Listeria.s__Listeria_monocytogenes,57.0
g__Lodderomyces.s__Lodderomyces_elongisporus,7.0
g__Magnaporthe.s__Magnaporthe_oryzae,14.0
g__Magnetospirillum.s__Magnetospirillum_magneticum,1.0
g__Malassezia.s__Malassezia_globosa,8.0
g__Mannheimia.s__Mannheimia_haemolytica,1.0
g__Maricaulis.s__Maricaulis_sp_JL2009,1.0
g__Marinilabilia.s__Marinilabilia_salmonicolor,1.0
g__Marvinbryantia.s__Marvinbryantia_formatexigens,29.0
g__Massilia.s__Massilia_niastensis,24.0
g__Meiothermus.s__Meiothermus_ruber,7.0
g__Mesorhizobium.s__Mesorhizobium_amorphae,11.0
g__Mesorhizobium.s__Mesorhizobium_australicum,12.0
g__Mesorhizobium.s__Mesorhizobium_ciceri,4.0
g__Mesorhizobium.s__Mesorhizobium_loti,122.0
g__Mesorhizobium.s__Mesorhizobium_metallidurans,12.0
g__Mesorhizobium.s__Mesorhizobium_opportunistum,5.0
g__Mesorhizobium.s__Mesorhizobium_sp_WSM4349,2.0
g__Metallosphaera.s__Metallosphaera_cuprina,2.0
g__Methanosarcina.s__Methanosarcina_mazei,1.0
g__Methylibium.s__Methylibium_petroleiphilum,5.0
g__Methylobacterium.s__Methylobacterium_mesophilicum,3.0
g__Methylobacterium.s__Methylobacterium_populi,2.0
g__Methylobacterium.s__Methylobacterium_radiotolerans,1.0
g__Methylobacterium.s__Methylobacterium_sp_4_46,1.0
g__Methylobacterium.s__Methylobacterium_sp_WSM2598,1.0
g__Methylocella.s__Methylocella_silvestris,1.0
g__Methylomicrobium.s__Methylomicrobium_buryatense,7.0
g__Methylophilus.s__Methylophilus_methylotrophus,16.0
g__Methylophilus.s__Methylophilus_sp_1,1.0
g__Methylophilus.s__Methylophilus_sp_42,2.0
g__Methylotenera.s__Methylotenera_versatilis,4.0
g__Microbacterium.s__Microbacterium_laevaniformans,17.0
g__Microbacterium.s__Microbacterium_maritypicum,3.0
g__Microbacterium.s__Microbacterium_sp_11MF,1.0
g__Microbacterium.s__Microbacterium_sp_292MF,2.0
g__Microbacterium.s__Microbacterium_sp_oral_taxon_186,2.0
g__Micrococcus.s__Micrococcus_luteus,4.0
g__Microcoleus.s__Microcoleus_vaginatus,6.0
g__Microcystis.s__Microcystis_aeruginosa,1.0
g__Millerozyma.s__Millerozyma_farinosa,1.0
g__Moorea.s__Moorea_producens,4.0
g__Mucispirillum.s__Mucispirillum_schaedleri,15526.0
g__Myceliophthora.s__Myceliophthora_thermophila,46.0
g__Mycobacterium.s__Mycobacterium_abscessus,1.0
g__Mycobacterium.s__Mycobacterium_orygis,1.0
g__Mycoplasma.s__Mycoplasma_leachii,1.0
g__Myxococcus.s__Myxococcus_stipitatus,1.0
g__Natrialba.s__Natrialba_hulunbeirensis,1.0
g__Natrialba.s__Natrialba_magadii,2.0
g__Naumovozyma.s__Naumovozyma_dairenensis,29.0
g__Neisseria.s__Neisseria_macacae,1.0
g__Neisseria.s__Neisseria_meningitidis,7.0
g__Neisseria.s__Neisseria_shayeganii,3.0
g__Neisseria.s__Neisseria_sp_GT4A_CT1,1.0
g__Neosartorya.s__Neosartorya_fischeri,1.0
g__Neospora.s__Neospora_caninum,12.0
g__Nesterenkonia.s__Nesterenkonia_sp_F,4.0
g__Neurospora.s__Neurospora_crassa,4.0
g__Nitrobacter.s__Nitrobacter_hamburgensis,7.0
g__Nitrobacter.s__Nitrobacter_winogradskyi,1.0
g__Nocardia.s__Nocardia_asteroides,5.0
g__Nocardia.s__Nocardia_cyriacigeorgica,1.0
g__Nocardia.s__Nocardia_sp_348MFTsu5_1,7.0
g__Nocardioidaceae_noname.s__Nocardioidaceae_bacterium_Broad_1,2.0
g__Nocardioides.s__Nocardioides_sp_CF8,1.0
g__Novosphingobium.s__Novosphingobium_aromaticivorans,4.0
g__Novosphingobium.s__Novosphingobium_sp_AP12,1.0
g__Novosphingobium.s__Novosphingobium_sp_Rr_2_17,4.0
g__Oceanicola.s__Oceanicola_sp_S124,2.0
g__Oceanithermus.s__Oceanithermus_profundus,1.0
g__Odoribacter.s__Odoribacter_laneus,3.0
g__Oligotropha.s__Oligotropha_carboxidovorans,4.0
g__Oribacterium.s__Oribacterium_sinus,1.0
g__Oribacterium.s__Oribacterium_sp_oral_taxon_078,3.0
g__Oscillatoria.s__Oscillatoria_formosa,8.0
g__Oscillibacter.s__Oscillibacter_sp_KLE_1728,3.0
g__Oscillibacter.s__Oscillibacter_sp_KLE_1745,1.0
g__Oscillibacter.s__Oscillibacter_valericigenes,1.0
g__Paenibacillus.s__Paenibacillus_curdlanolyticus,2.0
g__Paenibacillus.s__Paenibacillus_lactis,751.0
g__Paenibacillus.s__Paenibacillus_sp_A9,5.0
g__Paenibacillus.s__Paenibacillus_sp_Aloe_11,2.0
g__Paenibacillus.s__Paenibacillus_sp_HW567,1.0
g__Paenibacillus.s__Paenibacillus_sp_ICGEB2008,6.0
g__Paenibacillus.s__Paenibacillus_sp_Y412MC10,12.0
g__Parabacteroides.s__Parabacteroides_distasonis,42221.0
g__Parabacteroides.s__Parabacteroides_goldsteinii,272659.0
g__Parabacteroides.s__Parabacteroides_johnsonii,345.0
g__Parabacteroides.s__Parabacteroides_merdae,3347.0
g__Parabacteroides.s__Parabacteroides_sp_20_3,13.0
g__Parabacteroides.s__Parabacteroides_sp_ASF519,254769.0
g__Parabacteroides.s__Parabacteroides_sp_D13,53.0
g__Parabacteroides.s__Parabacteroides_sp_D25,6.0
g__Parachlamydia.s__Parachlamydia_acanthamoebae,1.0
g__Paracoccidioides.s__Paracoccidioides_sp_lutzii,13.0
g__Paraprevotella.s__Paraprevotella_xylaniphila,1.0
g__Parastagonospora.s__Parastagonospora_nodorum,3.0
g__Parvimonas.s__Parvimonas_micra,209.0
g__Pediococcus.s__Pediococcus_lolii,7.0
g__Pedosphaera.s__Pedosphaera_parvula,3.0
g__Penicillium.s__Penicillium_chrysogenum,4.0
g__Peptoniphilus.s__Peptoniphilus_indolicus,1.0
g__Peptostreptococcaceae_noname.s__Clostridium_bartlettii,73.0
g__Peptostreptococcaceae_noname.s__Clostridium_difficile,126.0
g__Peptostreptococcaceae_noname.s__Clostridium_hiranonis,1.0
g__Peptostreptococcaceae_noname.s__Clostridium_sordellii,79.0
g__Perkinsus.s__Perkinsus_marinus,164.0
g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens,2.0
g__Phenylobacterium.s__Phenylobacterium_zucineum,5.0
g__Planctomycetaceae_noname.s__planctomycete_KSU_1,2.0
g__Plasmodium.s__Plasmodium_berghei,9251.0
g__Plasmodium.s__Plasmodium_chabaudi,1836.0
g__Plasmodium.s__Plasmodium_falciparum,5.0
g__Plasmodium.s__Plasmodium_knowlesi,7.0
g__Plasmodium.s__Plasmodium_vivax,3.0
g__Plasmodium.s__Plasmodium_yoelii,8678.0
g__Podospora.s__Podospora_anserina,24.0
g__Polaromonas.s__Polaromonas_sp_CF318,1.0
g__Polynucleobacter.s__Polynucleobacter_necessarius,10.0
g__Porphyrobacter.s__Porphyrobacter_sp_AAP82,1.0
g__Porphyromonas.s__Porphyromonas_asaccharolytica,1.0
g__Porphyromonas.s__Porphyromonas_cansulci,5.0
g__Porphyromonas.s__Porphyromonas_crevioricanis,337.0
g__Porphyromonas.s__Porphyromonas_gingivalis,76.0
g__Prevotella.s__Candidatus_Prevotella_conceptionensis,1.0
g__Prevotella.s__Prevotella_buccae,1.0
g__Prevotella.s__Prevotella_disiens,247.0
g__Prevotella.s__Prevotella_histicola,376.0
g__Prevotella.s__Prevotella_marshii,1.0
g__Prevotella.s__Prevotella_nigrescens,1.0
g__Prevotella.s__Prevotella_oris,1.0
g__Prevotella.s__Prevotella_oulorum,1.0
g__Prevotella.s__Prevotella_salivae,1.0
g__Prevotella.s__Prevotella_sp_oral_taxon_317,2.0
g__Prevotella.s__Prevotella_veroralis,5.0
g__Promicromonospora.s__Promicromonospora_sukumoe,1.0
g__Propionibacterium.s__Propionibacterium_acnes,91.0
g__Propionibacterium.s__Propionibacterium_humerusii,1.0
g__Propionibacterium.s__Propionibacterium_sp_409_HC1,5.0
g__Propionibacterium.s__Propionibacterium_sp_434_HC2,16.0
g__Propionibacterium.s__Propionibacterium_sp_5_U_42AFAA,11.0
g__Propionibacterium.s__Propionibacterium_sp_CC003_HC2,14.0
g__Propionibacterium.s__Propionibacterium_sp_KPL1838,1.0
g__Propionibacterium.s__Propionibacterium_sp_KPL1847,16.0
g__Propionibacterium.s__Propionibacterium_sp_KPL1849,12.0
g__Propionibacterium.s__Propionibacterium_sp_KPL1854,6.0
g__Propionibacterium.s__Propionibacterium_sp_KPL2003,6.0
g__Propionibacterium.s__Propionibacterium_sp_KPL2008,18.0
g__Propionibacterium.s__Propionibacterium_sp_KPL2009,13.0
g__Providencia.s__Providencia_alcalifaciens,1.0
g__Pseudacidovorax.s__Pseudacidovorax_intermedius,3.0
g__Pseudoalteromonas.s__Pseudoalteromonas_agarivorans,3.0
g__Pseudoalteromonas.s__Pseudoalteromonas_luteoviolacea,1.0
g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus,25.0
g__Pseudomonas.s__Pseudomonas_aeruginosa,2.0
g__Pseudomonas.s__Pseudomonas_agarici,1.0
g__Pseudomonas.s__Pseudomonas_coronafaciens,4.0
g__Pseudomonas.s__Pseudomonas_denitrificans,4.0
g__Pseudomonas.s__Pseudomonas_fluorescens,25.0
g__Pseudomonas.s__Pseudomonas_mandelii,5.0
g__Pseudomonas.s__Pseudomonas_nitroreducens,1.0
g__Pseudomonas.s__Pseudomonas_protegens,2.0
g__Pseudomonas.s__Pseudomonas_putida,23.0
g__Pseudomonas.s__Pseudomonas_sp_45MFCol3_1,3.0
g__Pseudomonas.s__Pseudomonas_sp_Ag1,1.0
g__Pseudomonas.s__Pseudomonas_sp_CBZ_4,1.0
g__Pseudomonas.s__Pseudomonas_sp_CFT9,1.0
g__Pseudomonas.s__Pseudomonas_sp_GM102,1.0
g__Pseudomonas.s__Pseudomonas_sp_GM30,2.0
g__Pseudomonas.s__Pseudomonas_sp_GM48,2.0
g__Pseudomonas.s__Pseudomonas_sp_GM50,8.0
g__Pseudomonas.s__Pseudomonas_sp_GM80,1.0
g__Pseudomonas.s__Pseudomonas_sp_M47T1,1.0
g__Pseudomonas.s__Pseudomonas_sp_PAMC_25886,1.0
g__Pseudomonas.s__Pseudomonas_syringae,14.0
g__Pseudomonas.s__Pseudomonas_taiwanensis,1.0
g__Pseudomonas.s__Pseudomonas_veronii,8.0
g__Pseudonocardia.s__Pseudonocardia_sp_P2,1.0
g__Pseudoramibacter.s__Pseudoramibacter_alactolyticus,62.0
g__Pseudovibrio.s__Pseudovibrio_sp_JE062,16.0
g__Pseudoxanthomonas.s__Pseudoxanthomonas_sp_GW2,4.0
g__Pyrenophora.s__Pyrenophora_tritici_repentis,2.0
g__Ralstonia.s__Ralstonia_pickettii,2.0
g__Ralstonia.s__Ralstonia_solanacearum,1.0
g__Ralstonia.s__Ralstonia_sp_5_2_56FAA,2.0
g__Ralstonia.s__Ralstonia_sp_5_7_47FAA,1.0
g__Ralstonia.s__Ralstonia_sp_AU12_08,7.0
g__Ramlibacter.s__Ramlibacter_tataouinensis,1.0
g__Rhizobium.s__Rhizobium_leguminosarum,9.0
g__Rhizobium.s__Rhizobium_sp_AP16,1.0
g__Rhizobium.s__Rhizobium_sp_BR816,2.0
g__Rhizobium.s__Rhizobium_sp_CF142,1.0
g__Rhodanobacter.s__Rhodanobacter_fulvus,1.0
g__Rhodobacter.s__Rhodobacter_sp_SW2,3.0
g__Rhodococcus.s__Rhodococcus_erythropolis,1.0
g__Rhodococcus.s__Rhodococcus_opacus,142.0
g__Rhodococcus.s__Rhodococcus_qingshengii,2.0
g__Rhodococcus.s__Rhodococcus_sp_P27,1.0
g__Rhodococcus.s__Rhodococcus_sp_R04,1.0
g__Rhodococcus.s__Rhodococcus_wratislaviensis,113.0
g__Rhodopirellula.s__Rhodopirellula_maiorica,2.0
g__Rhodopseudomonas.s__Rhodopseudomonas_palustris,13.0
g__Rhodopseudomonas.s__Rhodopseudomonas_sp_B29,10.0
g__Rhodospirillales_noname.s__Reyranella_massiliensis,15.0
g__Rhodospirillum.s__Rhodospirillum_photometricum,14.0
g__Rickettsia.s__Rickettsia_africae,2.0
g__Rickettsia.s__Rickettsia_prowazekii,1.0
g__Riemerella.s__Riemerella_anatipestifer,1.0
g__Riemerella.s__Riemerella_columbina,1.0
g__Roseburia.s__Roseburia_hominis,2.0
g__Roseburia.s__Roseburia_intestinalis,8.0
g__Roseburia.s__Roseburia_inulinivorans,69.0
g__Roseobacter.s__Roseobacter_denitrificans,1.0
g__Roseobacter.s__Roseobacter_sp_AzwK_3b,4.0
g__Roseomonas.s__Roseomonas_sp_B5,4.0
g__Rothia.s__Rothia_dentocariosa,1.0
g__Rubrivivax.s__Rubrivivax_benzoatilyticus,5.0
g__Rubrivivax.s__Rubrivivax_gelatinosus,6.0
g__Ruegeria.s__Ruegeria_sp_R11,1.0
g__Ruminococcaceae_noname.s__Ruminococcaceae_bacterium_D16,1.0
g__Ruminococcus.s__Ruminococcus_albus,13.0
g__Ruminococcus.s__Ruminococcus_callidus,2.0
g__Ruminococcus.s__Ruminococcus_flavefaciens,1.0
g__Ruminococcus.s__Ruminococcus_lactaris,69.0
g__Ruminococcus.s__Ruminococcus_sp,33.0
g__Ruminococcus.s__Ruminococcus_sp_5_1_39BFAA,32.0
g__Ruminococcus.s__Ruminococcus_sp_JC304,23.0
g__Saccharomyces.s__Saccharomyces_cerevisiae,29.0
g__Salmonella.s__Salmonella_enterica,33.0
g__Scheffersomyces.s__Scheffersomyces_stipitis,2.0
g__Schizophyllum.s__Schizophyllum_commune,17.0
g__Schizosaccharomyces.s__Schizosaccharomyces_pombe,1.0
g__Sclerotinia.s__Sclerotinia_sclerotiorum,74.0
g__Scytonema.s__Scytonema_hofmanni,54.0
g__Selenomonas.s__Selenomonas_noxia,462.0
g__Selenomonas.s__Selenomonas_sp_F0473,1.0
g__Serinicoccus.s__Serinicoccus_profundi,4.0
g__Serratia.s__Serratia_liquefaciens,1.0
g__Shewanella.s__Shewanella_decolorationis,10.0
g__Shigella.s__Shigella_boydii,61.0
g__Shigella.s__Shigella_dysenteriae,54.0
g__Shigella.s__Shigella_flexneri,52.0
g__Shigella.s__Shigella_sonnei,61.0
g__Shigella.s__Shigella_sp_D9,63.0
g__Shuttleworthia.s__Shuttleworthia_satelles,6.0
g__Sinorhizobium.s__Sinorhizobium_meliloti,93.0
g__Slackia.s__Slackia_sp_CM382,8.0
g__Sorangium.s__Sorangium_cellulosum,2.0
g__Sordaria.s__Sordaria_macrospora,2.0
g__Sphaerochaeta.s__Sphaerochaeta_coccoides,2.0
g__Sphingobium.s__Sphingobium_chlorophenolicum,1.0
g__Sphingobium.s__Sphingobium_japonicum,2.0
g__Sphingobium.s__Sphingobium_lactosutens,2.0
g__Sphingobium.s__Sphingobium_xenophagum,2.0
g__Sphingomonas.s__Sphingomonas_echinoides,9.0
g__Sphingomonas.s__Sphingomonas_melonis,1.0
g__Sphingomonas.s__Sphingomonas_sp_ATCC_31555,2.0
g__Sphingomonas.s__Sphingomonas_sp_PAMC_26605,8.0
g__Sphingomonas.s__Sphingomonas_sp_PAMC_26617,2.0
g__Sphingomonas.s__Sphingomonas_sp_PR090111_T3T_6A,4.0
g__Sphingomonas.s__Sphingomonas_sp_S17,7.0
g__Sphingomonas.s__Sphingomonas_wittichii,3.0
g__Sphingopyxis.s__Sphingopyxis_sp_MC1,2.0
g__Spirochaeta.s__Spirochaeta_thermophila,2.0
g__Staphylococcus.s__Staphylococcus_aureus,97.0
g__Staphylococcus.s__Staphylococcus_caprae_capitis,6.0
g__Staphylococcus.s__Staphylococcus_epidermidis,20.0
g__Staphylococcus.s__Staphylococcus_sp_MDS7B,2.0
g__Stenotrophomonas.s__Stenotrophomonas_maltophilia,11.0
g__Streptococcus.s__Streptococcus_agalactiae,125.0
g__Streptococcus.s__Streptococcus_australis,4.0
g__Streptococcus.s__Streptococcus_constellatus,1.0
g__Streptococcus.s__Streptococcus_cristatus,1.0
g__Streptococcus.s__Streptococcus_infantis,2.0
g__Streptococcus.s__Streptococcus_iniae,4.0
g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae,8.0
g__Streptococcus.s__Streptococcus_mutans,5.0
g__Streptococcus.s__Streptococcus_pyogenes,3.0
g__Streptococcus.s__Streptococcus_salivarius,489.0
g__Streptococcus.s__Streptococcus_sanguinis,1.0
g__Streptococcus.s__Streptococcus_sobrinus,17.0
g__Streptococcus.s__Streptococcus_sp_GMD4S,3.0
g__Streptococcus.s__Streptococcus_sp_I_P16,1.0
g__Streptomyces.s__Streptomyces_albus,1.0
g__Streptomyces.s__Streptomyces_avermitilis,2.0
g__Streptomyces.s__Streptomyces_filamentosus,1.0
g__Streptomyces.s__Streptomyces_himastatinicus,2.0
g__Streptomyces.s__Streptomyces_ipomoeae,1.0
g__Streptomyces.s__Streptomyces_sp_303MFCol5_2,1.0
g__Streptomyces.s__Streptomyces_sp_Amel2xE9,1.0
g__Streptomyces.s__Streptomyces_sp_C,1.0
g__Streptomyces.s__Streptomyces_sp_Mg1,1.0
g__Streptomyces.s__Streptomyces_sp_S4,3.0
g__Streptomyces.s__Streptomyces_sp_e14,1.0
g__Streptomyces.s__Streptomyces_turgidiscabies,2.0
g__Subdoligranulum.s__Subdoligranulum_sp_4_3_54A2FAA,11.0
g__Subdoligranulum.s__Subdoligranulum_variabile,8.0
g__Sutterella.s__Sutterella_parvirubra,63.0
g__Sutterella.s__Sutterella_wadsworthensis,2.0
g__Syntrophus.s__Syntrophus_aciditrophicus,1.0
g__Tannerella.s__Tannerella_sp_6_1_58FAA_CT1,1.0
g__Teredinibacter.s__Teredinibacter_turnerae,1.0
g__Tetrahymena.s__Tetrahymena_thermophila,1.0
g__Tetrasphaera.s__Tetrasphaera_elongata,9.0
g__Thalassiosira.s__Thalassiosira_pseudonana,314.0
g__Thauera.s__Thauera_phenylacetica,1.0
g__Thermus.s__Thermus_scotoductus,1.0
g__Thielavia.s__Thielavia_terrestris,19.0
g__Thioalkalivibrio.s__Thioalkalivibrio_sulfidophilus,1.0
g__Thiobacillus.s__Thiobacillus_denitrificans,3.0
g__Thiomonas.s__Thiomonas_sp_FB_6,4.0
g__Tistrella.s__Tistrella_mobilis,1.0
g__Toxoplasma.s__Toxoplasma_gondii,5.0
g__Treponema.s__Treponema_denticola,1.0
g__Treponema.s__Treponema_phagedenis,1.0
g__Trichomonas.s__Trichomonas_vaginalis,1.0
g__Trichophyton.s__Trichophyton_verrucosum,7.0
g__Trypanosoma.s__Trypanosoma_brucei,1.0
g__Trypanosoma.s__Trypanosoma_cruzi,2.0
g__Tuber.s__Tuber_melanosporum,14.0
g__Ustilago.s__Ustilago_maydis,11.0
g__Varibaculum.s__Varibaculum_cambriense,1.0
g__Variovorax.s__Variovorax_paradoxus,43.0
g__Variovorax.s__Variovorax_sp_CF313,1.0
g__Verminephrobacter.s__Verminephrobacter_aporrectodeae,1.0
g__Verticillium.s__Verticillium_alfalfae,1.0
g__Vibrio.s__Vibrio_alginolyticus,8.0
g__Vibrio.s__Vibrio_anguillarum,1.0
g__Vibrio.s__Vibrio_campbellii,1.0
g__Vibrio.s__Vibrio_cholerae,21.0
g__Vibrio.s__Vibrio_coralliilyticus,8.0
g__Vibrio.s__Vibrio_parahaemolyticus,3.0
g__Vibrio.s__Vibrio_scophthalmi,1.0
g__Vibrio.s__Vibrio_sp_AND4,5.0
g__Vibrio.s__Vibrio_sp_HENC_02,1.0
g__Vibrio.s__Vibrio_vulnificus,1.0
g__Vibrionales_noname.s__Vibrionales_bacterium_SWAT_3,3.0
g__Weissella.s__Weissella_confusa,1.0
g__Xanthomonas.s__Xanthomonas_campestris,9.0
g__Xanthomonas.s__Xanthomonas_sp_NCPPB1131,1.0
g__Xylella.s__Xylella_fastidiosa,4.0
g__Yarrowia.s__Yarrowia_lipolytica,27.0
g__Yersinia.s__Yersinia_kristensenii,1.0
g__Yersinia.s__Yersinia_pseudotuberculosis,149.0
g__Youngiibacter.s__Youngiibacter_fragilis,6.0
g__Zygosaccharomyces.s__Zygosaccharomyces_rouxii,2.0
g__Zymoseptoria.s__Zymoseptoria_tritici,12.0
