GeneID,RPK,taxa
UniRef90_N2APJ0|g__Parabacteroides.s__Parabacteroides_goldsteinii,34.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AY44|g__Parabacteroides.s__Parabacteroides_goldsteinii,34.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B0F1|g__Parabacteroides.s__Parabacteroides_goldsteinii,34.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BE56|g__Parabacteroides.s__Parabacteroides_goldsteinii,34.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_P04816|g__Escherichia.s__Escherichia_coli,34.0,g__Escherichia.s__Escherichia_coli
UniRef90_R6WZT4|g__Parabacteroides.s__Parabacteroides_goldsteinii,34.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_V2PWP7|g__Mucispirillum.s__Mucispirillum_schaedleri,34.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_A0A023KPW6|g__Escherichia.s__Escherichia_coli,33.0,g__Escherichia.s__Escherichia_coli
UniRef90_A6LE85|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y817|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YM06|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z5T4|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZEN9|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZGU0|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZRH9|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUM7|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A5V9|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A7A5|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_L8CE54|g__Escherichia.s__Escherichia_coli,33.0,g__Escherichia.s__Escherichia_coli
UniRef90_N2B4L9|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BBV8|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BFI2|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BGF0|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_Q64WJ6|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6X6E9|g__Parabacteroides.s__Parabacteroides_goldsteinii,33.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_V2Q274|g__Mucispirillum.s__Mucispirillum_schaedleri,33.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_A6LFF0|g__Parabacteroides.s__Parabacteroides_goldsteinii,32.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YSW4|g__Parabacteroides.s__Parabacteroides_goldsteinii,32.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YYF6|g__Parabacteroides.s__Parabacteroides_goldsteinii,32.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z6N5|g__Parabacteroides.s__Parabacteroides_goldsteinii,32.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZNZ8|g__Parabacteroides.s__Parabacteroides_goldsteinii,32.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZP30|g__Parabacteroides.s__Parabacteroides_goldsteinii,32.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A2Q5|g__Parabacteroides.s__Parabacteroides_goldsteinii,32.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A973|g__Parabacteroides.s__Parabacteroides_goldsteinii,32.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_Q8XBY4|g__Escherichia.s__Escherichia_coli,32.0,g__Escherichia.s__Escherichia_coli
UniRef90_S0GRH1|g__Parabacteroides.s__Parabacteroides_goldsteinii,32.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_V2QCR7|g__Mucispirillum.s__Mucispirillum_schaedleri,32.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QH24|g__Mucispirillum.s__Mucispirillum_schaedleri,32.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2RHZ7|g__Mucispirillum.s__Mucispirillum_schaedleri,32.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_K5Y2C5|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y825|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YM02|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YYC4|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZPF3|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZU09|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZU64|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A2M5|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A6X9|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6ALP5|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2ARE5|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2ASE6|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B0W1|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B3M4|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6HMA0|g__Parabacteroides.s__Parabacteroides_goldsteinii,31.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_V2QDS9|g__Mucispirillum.s__Mucispirillum_schaedleri,31.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_A7ZSA7|g__Escherichia.s__Escherichia_coli,30.0,g__Escherichia.s__Escherichia_coli
UniRef90_A8AE29|g__Escherichia.s__Escherichia_coli,30.0,g__Escherichia.s__Escherichia_coli
UniRef90_K5Y2H2|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YVN7|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YXU8|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YYQ6|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z3X6|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z5W7|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZAX4|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZLI4|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZTQ5|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUH9|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A0M8|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A2U4|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A4E3|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A5K3|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AH26|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AUF8|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AX32|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AJ83|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2ARF0|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AT07|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6Y2Z7|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6Y6R1|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R7NRD7|g__Parabacteroides.s__Parabacteroides_goldsteinii,30.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LEF2|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LEJ0|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_B8QJ12|g__Escherichia.s__Escherichia_coli,29.0,g__Escherichia.s__Escherichia_coli
UniRef90_H4M7I0|g__Escherichia.s__Escherichia_coli,29.0,g__Escherichia.s__Escherichia_coli
UniRef90_H9UZT1|g__Escherichia.s__Escherichia_coli,29.0,g__Escherichia.s__Escherichia_coli
UniRef90_K5Y8A3|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YG59|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YM49|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YVU4|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YZN2|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z5Q7|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZAM0|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZDA5|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZDG3|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZDR5|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZHV1|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZI73|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZLZ4|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZMW7|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUF0|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUK3|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZXX3|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZY85|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A1T1|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A4M7|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AHB1|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AUE6|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AX67|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B061|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B6Q0|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_P24228|g__Escherichia.s__Escherichia_coli,29.0,g__Escherichia.s__Escherichia_coli
UniRef90_Q5L8D1|g__Parabacteroides.s__Parabacteroides_goldsteinii,29.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_Q9S4W6|g__Escherichia.s__Escherichia_coli,29.0,g__Escherichia.s__Escherichia_coli
UniRef90_V2QDG9|g__Mucispirillum.s__Mucispirillum_schaedleri,29.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_A6L8I7|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LF14|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y2I8|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z5R5|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZA65|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZAX5|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZHQ3|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZLJ3|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZLR6|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZNE5|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZQ20|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUU1|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZZP8|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZZU6|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A5Y6|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A5Z0|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A929|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AGC0|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6APN9|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6ARK0|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B7P7|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BDU8|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R7E5X5|g__Parabacteroides.s__Parabacteroides_goldsteinii,28.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_V2Q841|g__Mucispirillum.s__Mucispirillum_schaedleri,28.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QBF8|g__Mucispirillum.s__Mucispirillum_schaedleri,28.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QCV9|g__Mucispirillum.s__Mucispirillum_schaedleri,28.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QGK8|g__Mucispirillum.s__Mucispirillum_schaedleri,28.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2RMY1|g__Mucispirillum.s__Mucispirillum_schaedleri,28.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_K5Y602|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YQT4|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YTG2|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YVR7|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZA95|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZP72|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUS2|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZVR5|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A195|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A3J3|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2ASK3|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AXF0|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B5M5|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B8F4|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BED4|g__Parabacteroides.s__Parabacteroides_goldsteinii,27.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_P39410|g__Escherichia.s__Escherichia_coli,27.0,g__Escherichia.s__Escherichia_coli
UniRef90_P63342|g__Escherichia.s__Escherichia_coli,27.0,g__Escherichia.s__Escherichia_coli
UniRef90_S1JRL8|g__Escherichia.s__Escherichia_coli,27.0,g__Escherichia.s__Escherichia_coli
UniRef90_V2QB37|g__Mucispirillum.s__Mucispirillum_schaedleri,27.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QBP6|g__Mucispirillum.s__Mucispirillum_schaedleri,27.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_A0A023YTV2|g__Escherichia.s__Escherichia_coli,26.0,g__Escherichia.s__Escherichia_coli
UniRef90_C7XEA1|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y2H7|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YSK5|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YXD3|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z5V0|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZK27|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZMV6|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZPK0|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZTL4|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUS7|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZV36|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A1I0|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A4P1|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AAZ2|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AHE9|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6B018|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AXZ7|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B2D5|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B547|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B5I9|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BC58|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_P05041|g__Escherichia.s__Escherichia_coli,26.0,g__Escherichia.s__Escherichia_coli
UniRef90_Q7UBC5|g__Escherichia.s__Escherichia_coli,26.0,g__Escherichia.s__Escherichia_coli
UniRef90_R5DG80|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_UPI00046F0A02|g__Parabacteroides.s__Parabacteroides_goldsteinii,26.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_V2QGS8|g__Mucispirillum.s__Mucispirillum_schaedleri,26.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_A1AHM5|g__Escherichia.s__Escherichia_coli,25.0,g__Escherichia.s__Escherichia_coli
UniRef90_A6LIC2|g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_C3SEN7|g__Escherichia.s__Escherichia_coli,25.0,g__Escherichia.s__Escherichia_coli
UniRef90_J9GSU8|g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YM75|g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YTK8|g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YXX3|g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z035|g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z070|g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z077|g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z079|g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z6W2|g__Parabacteroides.s__Parabacteroides_goldsteinii,25.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
