Taxonomy,Length,Reads,RPK
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_Azospirillum;s_Azospirillum lipoferum,5202,7,7.574369714930339
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Saccharospirillaceae;g_Gynuella;s_Gynuella sunshinyii,6291,18,7.569787475813614
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Alteromonadaceae;g_Alteromonas,6822,7,7.560674313355339
root;k_Bacteria;p_Chlorobi;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Pelodictyon;s_Pelodictyon phaeoclathratiforme,12750,20,7.550282498367782
root;k_Viruses;p_;c_;o_Caudovirales;f_Myoviridae;g_Bc431virus;s_Bacillus virus BM15,1197,9,7.518796992481203
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia,8070,6,7.493822964164756
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Yersiniaceae;g_Serratia;s_Serratia liquefaciens,2301,7,7.443226592162762
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus thermophilus,2415,9,7.439494462908332
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Pseudoalteromonadaceae;g_Pseudoalteromonas;s_Pseudoalteromonas luteoviolacea,3591,3,7.423824533753612
root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Campylobacteraceae;g_Campylobacter;s_Campylobacter peloridis,2556,6,7.2890347525064065
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Vibrionales;f_Vibrionaceae;g_Vibrio;s_Vibrio cholerae,276,2,7.246376811594202
root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter akesuensis,2844,5,7.213405164045817
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Psychromonadaceae;g_Psychromonas;s_Psychromonas sp. CNPT3,2430,6,7.186059328749204
root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter;s_Helicobacter hepaticus,10566,12,7.145022261324564
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Candidatus Actinomarinales;f_Candidatus Actinomarinaceae;g_Candidatus Actinomarina;s_Candidatus Actinomarina minuta,420,3,7.142857142857143
root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_;f_;g_Sulfurovum,420,3,7.142857142857143
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus durans,7536,16,7.140024816769854
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Yersiniaceae;g_Serratia;s_Serratia fonticola,3510,9,7.139480836648678
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacterales Family III. Incertae Sedis;g_Thermoanaerobacterium;s_Thermoanaerobacterium xylanolyticum,2106,15,7.122507122507123
root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Runella;s_Runella slithyformis,11472,11,7.051594416501598
root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Mucilaginibacter;s_Mucilaginibacter mallensis,13401,11,7.044455297787512
root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_;g_;s_uncultured Bacteroidales bacterium,144,1,6.944444444444445
root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae;g_Porphyromonas;s_Porphyromonas gingivicanis,144,1,6.944444444444445
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Chryseobacterium,144,1,6.944444444444445
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_uncultured Lachnospiraceae bacterium,144,1,6.944444444444445
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Polaribacter;s_Polaribacter sp. MED152,12576,13,6.941299863846983
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_Lachnoclostridium phytofermentans,10161,9,6.902447740904114
root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium sp. 21,18339,13,6.882724858086427
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae,4884,5,6.772689940720987
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus oralis,2003,3,6.745007766041052
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Lutibacter;s_Lutibacter sp. LPB0138,6243,9,6.733920985221492
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Geobacillus,2628,9,6.731197151757899
root;k_Bacteria;p_Proteobacteria;c_Oligoflexia;o_Bacteriovoracales;f_Halobacteriovoraceae;g_Halobacteriovorax;s_Halobacteriovorax marinus,972,3,6.701940035273369
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Acidovorax;s_Acidovorax sp. KKS102,9624,7,6.668022040692232
root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium (human infant) L37H,150,1,6.666666666666667
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Paenibacillus;s_Paenibacillus larvae,3015,3,6.611599988865529
root;k_Archaea;p_Euryarchaeota;c_;o_;f_;g_;s_uncultured marine group II/III euryarchaeote KM3_196_E05,1518,5,6.587615283267457
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerostipes;s_Anaerostipes hadrus,5559,5,6.585300955977206
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium scatologenes,8358,6,6.58226437984009
root;k_;p_;c_;o_;f_;g_;s_uncultured prokaryote,9357,10,6.576288966724997
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Geobacillus;s_Geobacillus sp. Y412MC52,609,4,6.568144499178982
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium,306,2,6.5359477124183005
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Pelagibacterales;f_Pelagibacteraceae;g_;s_alpha proteobacterium HIMB5,1014,3,6.521471637750707
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Phyllobacteriaceae;g_Mesorhizobium;s_Mesorhizobium opportunistum,6255,8,6.512797984295997
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Burkholderiaceae,5415,8,6.481055146725687
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Listeriaceae;g_Listeria;s_Listeria seeligeri,3321,9,6.458197846665221
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Neisseriales;f_Neisseriaceae;g_Neisseria;s_Neisseria gonorrhoeae,930,3,6.451612903225806
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Candidatus Hamiltonella;s_Candidatus Hamiltonella defensa,1350,3,6.358974358974359
root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfobacterales;f_Desulfobacteraceae;g_Desulfobacterium;s_uncultured Desulfobacterium sp.,315,2,6.349206349206349
root;k_Bacteria;p_Verrucomicrobia;c_Methylacidiphilae;o_Methylacidiphilales;f_Methylacidiphilaceae;g_Methylacidiphilum;s_Methylacidiphilum infernorum,315,2,6.349206349206349
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Microbacteriaceae;g_Cryobacterium;s_Cryobacterium arcticum,1260,4,6.349206349206349
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Neisseriales;f_Neisseriaceae;g_Snodgrassella;s_Snodgrassella alvi,2274,8,6.333887011474502
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus saprophyticus,4674,10,6.30387441187337
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Bibersteinia;s_Bibersteinia trehalosi,2574,16,6.216006216006217
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Pseudoxanthomonas;s_Pseudoxanthomonas suwonensis,1611,10,6.207324643078833
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Micrococcaceae;g_Micrococcus;s_Micrococcus luteus,6102,15,6.1168704412205335
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus equorum,3090,6,6.116825777364456
root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter;s_Helicobacter mustelae,1971,6,6.09710828167341
root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Pontibacter;s_Pontibacter korlensis,10140,11,6.084573125352473
root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Ohtaekwangia;s_uncultured Ohtaekwangia sp.,165,1,6.0606060606060606
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Erwiniaceae;g_Pantoea;s_Pantoea ananatis,669,4,5.9790732436472345
root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Campylobacteraceae;g_Campylobacter;s_Campylobacter fetus,5157,8,5.968608470659987
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Phyllobacteriaceae;g_Mesorhizobium;s_Mesorhizobium sp. AG15,3036,9,5.928853754940711
root;k_Bacteria;p_Chlorobi;c_Chlorobia;o_Chlorobiales;f_Chlorobiaceae;g_Chlorobium;s_Chlorobium limicola,507,3,5.9171597633136095
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Corynebacteriales;f_Corynebacteriaceae;g_Corynebacterium;s_Corynebacterium glutamicum,690,4,5.797101449275363
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Paenibacillus;s_Paenibacillus ihbetae,1728,5,5.787037037037037
root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Pseudopedobacter;s_Pseudopedobacter saltans,5931,5,5.7839754690324625
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas putida,4956,5,5.772389342456268
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminococcus;s_Ruminococcus bromii,1992,3,5.7557557557557555
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Methylococcales;f_Methylococcaceae;g_Methylococcus;s_Methylococcus capsulatus,1566,9,5.747126436781609
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Winogradskyella;s_Winogradskyella sp. RHA_55,3444,5,5.710449426714235
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces,3162,9,5.692599620493359
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Formosa;s_Formosa sp. Hel1_33_131,3921,7,5.6875559549120025
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales,12548,11,5.686561368836169
root;k_Bacteria;p_Verrucomicrobia;c_Opitutae;o_Opitutales;f_Opitutaceae;g_Lacunisphaera;s_Lacunisphaera limnophila,705,4,5.673758865248227
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Rhodocyclales;f_Zoogloeaceae;g_Thauera;s_Thauera sp. MZ1T,1422,8,5.625879043600563
root;k_Archaea;p_Euryarchaeota;c_Methanococci;o_Methanococcales;f_Methanococcaceae;g_Methanococcus;s_Methanococcus maripaludis,4856,8,5.59767579523363
root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Campylobacteraceae;g_Campylobacter;s_Campylobacter coli,5475,7,5.596920379403288
root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_;f_;g_;s_uncultured delta proteobacterium,179,1,5.58659217877095
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas stutzeri,7242,7,5.566009925202126
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium bornimense,14700,10,5.534482528888524
root;k_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Pedobacter;s_Pedobacter cryoconitis,11118,8,5.40835936786373
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus anginosus,4539,5,5.400306746092968
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Erwiniaceae;g_Buchnera;s_Buchnera aphidicola,5757,12,5.396574704287261
root;k_Archaea;p_Thaumarchaeota;c_;o_;f_;g_;s_uncultured marine thaumarchaeote AD1000_07_E11,1485,8,5.387205387205387
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacterales Family III. Incertae Sedis;g_Thermoanaerobacterium,186,1,5.376344086021505
root;k_Archaea;p_Euryarchaeota;c_;o_;f_;g_Aciduliprofundum;s_Aciduliprofundum boonei,933,5,5.359056806002143
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium;s_Sphingobium cloacae,1122,3,5.3475935828877
root;k_Bacteria;p_Bacteroidetes;c_;o_Bacteroidetes Order II. Incertae sedis;f_Rhodothermaceae;g_Salinibacter;s_Salinibacter ruber,189,1,5.291005291005291
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus endophyticus,4578,6,5.286818732952933
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Lentibacillus;s_Lentibacillus amyloliquefaciens,1455,4,5.262869735419319
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Yersiniaceae;g_Rahnella,4626,8,5.254713753340546
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Paenibacillus;s_Paenibacillus sp. FSL H7-0737,381,2,5.2493438320209975
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Chryseobacterium;s_Chryseobacterium solincola,3813,20,5.245213742460005
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae;g_Legionella;s_Legionella longbeachae,957,5,5.2246603970741905
root;k_Bacteria;p_;c_;o_;f_;g_;s_chlamydia-associated clinical sample 561-S,192,1,5.208333333333333
root;k_Bacteria;p_Bacteroidetes;c_Chitinophagia;o_Chitinophagales;f_Chitinophagaceae;g_Arachidicoccus;s_Arachidicoccus sp. BS20,7227,5,5.207224058795024
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Polaribacter;s_Polaribacter sp. Hel1_33_78,1227,3,5.203259951944931
root;k_Bacteria;p_Deinococcus-Thermus;c_Deinococci;o_Deinococcales;f_Deinococcaceae;g_Deinococcus;s_Deinococcus gobiensis,582,3,5.154639175257732
root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter sedentarius,582,3,5.154639175257732
root;k_Bacteria;p_Cyanobacteria;c_;o_Synechococcales;f_Prochloraceae;g_Prochlorococcus;s_Prochlorococcus marinus,9021,10,5.142724706019701
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Morganellaceae;g_Photorhabdus;s_Photorhabdus luminescens,195,1,5.128205128205128
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium psychrophilum,9564,9,5.1114382347985154
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Aerococcus;s_Aerococcus urinaeequi,1557,2,5.083152141975671
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Nitrosomonadales;f_Methylophilaceae;g_Methylotenera;s_Methylotenera mobilis,1185,6,5.063291139240506
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Lysinibacillus;s_Lysinibacillus saudimassiliensis,7197,7,5.027158437185079
root;k_Archaea;p_Euryarchaeota;c_Thermoplasmata;o_Thermoplasmatales;f_Thermoplasmataceae;g_Thermoplasma;s_Thermoplasma volcanium,1209,6,4.962779156327543
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Caulobacter;s_Caulobacter segnis,5391,7,4.955009964373261
root;k_Bacteria;p_Fusobacteria;c_Fusobacteriia;o_Fusobacteriales;f_Leptotrichiaceae;g_Leptotrichia;s_Leptotrichia sp. oral taxon 212,1425,7,4.912280701754386
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Cronobacter;s_Cronobacter sakazakii,3666,9,4.909983633387888
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Planococcus;s_Planococcus halocryophilus,1020,5,4.901960784313726
root;k_Bacteria;p_Tenericutes;c_Mollicutes;o_Mycoplasmatales;f_Mycoplasmataceae;g_Mycoplasma;s_Mycoplasma yeatsii,8340,5,4.879273913388185
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Geodermatophilales;f_Geodermatophilaceae;g_Blastococcus;s_Blastococcus saxobsidens,615,3,4.878048780487805
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_Ramlibacter;s_Ramlibacter tataouinensis,4635,8,4.859275877584906
root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_endosymbiont 'TC1' of Trimyema compressum,3927,7,4.815039900610086
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Morganellaceae;g_Xenorhabdus;s_Xenorhabdus doucetiae,2523,4,4.778491525479477
root;k_;p_;c_;o_;f_;g_;s_unidentified,210,1,4.761904761904762
root;k_Bacteria;p_Firmicutes;c_;o_;f_;g_;s_uncultured Firmicutes bacterium,210,1,4.761904761904762
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Vibrionales;f_Vibrionaceae;g_Photobacterium;s_Photobacterium profundum,420,2,4.761904761904762
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pasteurellales;f_Pasteurellaceae;g_Actinobacillus;s_Actinobacillus pleuropneumoniae,2991,5,4.757645125555192
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia,6576,4,4.738651353243542
root;k_Viruses;p_;c_;o_;f_Orthomyxoviridae;g_Alphainfluenzavirus;s_Influenza A virus,423,2,4.7281323877068555
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Blastochloris;s_Blastochloris viridis,1059,5,4.721435316336167
root;k_Bacteria;p_Cyanobacteria;c_;o_Chroococcales;f_Chroococcaceae;g_Geminocystis;s_Geminocystis sp. NIES-3708,9789,12,4.718971457863121
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Morganellaceae,1701,8,4.703115814226925
root;k_Bacteria;p_;c_;o_;f_;g_;s_uncultured bacterium FPPS_57A9,429,2,4.662004662004662
root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Neisseriales;f_Chromobacteriaceae;g_Jeongeupia;s_Jeongeupia sp. USM3,2799,13,4.644515898535191
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus hirae,8706,8,4.633682214277034
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus methanolicus,1734,8,4.61361014994233
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Ruminiclostridium;s_Ruminiclostridium sp. KB18,5664,4,4.6051617372686975
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptococcaceae;g_Desulfitobacterium;s_Desulfitobacterium metallireducens,2058,4,4.602957415142349
root;k_Archaea;p_Euryarchaeota;c_Halobacteria;o_Haloferacales;f_Haloferacaceae;g_Haloquadratum;s_Haloquadratum walsbyi,435,2,4.597701149425287
root;k_Archaea;p_Euryarchaeota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobacterium;s_Methanobacterium curvum,1527,7,4.5841519318926
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Chryseobacterium;s_Chryseobacterium gallinarum,8769,10,4.582784881596426
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Gramella;s_Gramella sp. MAR_2010_147,3963,3,4.506024358653417
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus rhamnosus,222,1,4.504504504504505
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales,2217,4,4.476819786110447
root;k_Archaea;p_Crenarchaeota;c_Thermoprotei;o_Desulfurococcales;f_Desulfurococcaceae;g_Staphylothermus;s_Staphylothermus hellenicus,2241,10,4.462293618920125
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus lehensis,2028,5,4.460922664611518
root;k_Archaea;p_;c_;o_;f_;g_;s_uncultured archaeon,5349,5,4.445202188499301
root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter sp. PAMC 26554,3498,3,4.40251572327044
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae;g_Legionella;s_Legionella pneumophila,5775,6,4.36797168748273
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rickettsiales;f_Rickettsiaceae;g_Rickettsia,1593,2,4.345264398291353
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Corynebacteriales;f_Mycobacteriaceae;g_Mycolicibacterium;s_Mycolicibacterium rutilum,1383,6,4.3383947939262475
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_;g_Gemella;s_Gemella sp. oral taxon 928,231,1,4.329004329004329
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus constellatus,231,1,4.329004329004329
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus paraplantarum,924,2,4.329004329004329
root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Moraxella;s_Moraxella osloensis,2541,11,4.329004329004329
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_;s_butyrate-producing bacterium SM4/1,231,1,4.329004329004329
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Hyphomonadaceae;g_Hirschia;s_Hirschia baltica,462,2,4.329004329004329
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces;s_Streptomyces rapamycinicus,3738,8,4.280363830925629
root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium cellulovorans,7128,6,4.257873856093879
root;k_Bacteria;p_Actinobacteria;c_Acidimicrobiia;o_Acidimicrobiales;f_Acidimicrobiaceae;g_Ilumatobacter;s_Ilumatobacter coccineus,471,2,4.246284501061571
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria,6951,5,4.210681990659489
root;k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Propionibacteriales;f_Propionibacteriaceae,954,2,4.1928721174004195
root;k_Bacteria;p_Bacteroidetes;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae,10581,5,4.187886081026876
root;k_Bacteria;p_Tenericutes;c_Mollicutes;o_Acholeplasmatales;f_Acholeplasmataceae;g_Acholeplasma;s_Acholeplasma palmae,1077,2,4.155381160728755
root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_;f_Leptospiraceae;g_Leptospira;s_Leptospira biflexa,3306,8,4.154530470319944
root;k_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Gemmataceae;g_Gemmata;s_Gemmata sp. SH-PL17,1932,8,4.140786749482402
root;k_Bacteria;p_Aquificae;c_Aquificae;o_Desulfurobacteriales;f_Desulfurobacteriaceae;g_Desulfurobacterium;s_Desulfurobacterium thermolithotrophum,3777,6,4.1020215583806605
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus gordonii,1128,2,4.098137309398468
root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Phaeobacter;s_Phaeobacter gallaeciensis,2934,6,4.08997955010225
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus xylosus,6663,6,4.087364552807488
root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Aneurinibacillus;s_Aneurinibacillus sp. XH2,987,4,4.052684903748734
