GeneID,RPK,taxa
UNMAPPED|UNMAPPED,1418697.0,UNMAPPED
UniRef90_N1Z2S6|unclassified,7.0,unclassified
UniRef90_N1ZHY7|unclassified,7.0,unclassified
UniRef90_N2AGZ2|g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AP15|g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AU09|g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B3F0|g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_Q8A475|g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5DMB9|g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6WYR0|g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6X5M8|g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6X666|g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_V2PXU4|g__Mucispirillum.s__Mucispirillum_schaedleri,7.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QEP2|g__Mucispirillum.s__Mucispirillum_schaedleri,7.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_E9HZH1|unclassified,6.946310179,unclassified
UniRef90_R5BUE4|unclassified,6.8730942231,unclassified
UniRef90_B0X9P3|unclassified,6.8494046979,unclassified
UniRef90_Q4YHW5|unclassified,6.7445962129999995,unclassified
UniRef90_Q4YHQ3|unclassified,6.6681356824,unclassified
UniRef90_R7QU22|unclassified,6.5997336487,unclassified
UniRef90_D7UUB6|unclassified,6.4981987342,unclassified
UniRef90_Q4YHX5|unclassified,6.4370886659,unclassified
UniRef90_Q4YJU8|unclassified,6.179289615,unclassified
UniRef90_Q7R6U7|unclassified,6.113516316,unclassified
UniRef90_F6IJS3|unclassified,6.1077156292999994,unclassified
UniRef90_A5KRH0|g__Blautia.s__Ruminococcus_torques,6.0,g__Blautia.s__Ruminococcus_torques
UniRef90_A6LA87|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LD07|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LEH5|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LF43|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_G8UHS2|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y508|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y558|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y7W1|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YC70|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YLZ5|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YMT0|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YS60|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YUK4|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YVN0|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YVQ6|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YYB2|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YYH3|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YYL1|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z6U9|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z767|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZAH9|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZCG2|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZDS3|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZGX5|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZIB0|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZKY6|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZNE6|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZPZ6|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUF9|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUH4|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUQ4|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZWE8|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A1M2|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A1R7|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A1Y6|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A228|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A2J9|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A2Q0|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A3G9|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A712|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AU03|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AYU0|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N1Z5Z1|unclassified,6.0,unclassified
UniRef90_N1ZT30|unclassified,6.0,unclassified
UniRef90_N2AVK1|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AWT2|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AZW8|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B3W1|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BCC4|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5DAL2|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5DBG0|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5DJ85|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5DQZ1|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6IIJ1|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6WZC4|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6X734|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6XDC4|g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_V2PZK8|g__Mucispirillum.s__Mucispirillum_schaedleri,6.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2Q274|g__Mucispirillum.s__Mucispirillum_schaedleri,6.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2Q5K8|g__Mucispirillum.s__Mucispirillum_schaedleri,6.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QF88|g__Mucispirillum.s__Mucispirillum_schaedleri,6.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QGU4|g__Mucispirillum.s__Mucispirillum_schaedleri,6.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2RJN1|g__Mucispirillum.s__Mucispirillum_schaedleri,6.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2RMN1|g__Mucispirillum.s__Mucispirillum_schaedleri,6.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2RMW6|g__Mucispirillum.s__Mucispirillum_schaedleri,6.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2RN57|g__Mucispirillum.s__Mucispirillum_schaedleri,6.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_M0RDR8|unclassified,5.9294600673,unclassified
UniRef90_G8F167|unclassified,5.6280449674,unclassified
UniRef90_Q4YA17|unclassified,5.5824945571,unclassified
UniRef90_R7JNF7|unclassified,5.4561144438,unclassified
UniRef90_Q4YK64|unclassified,5.3772784002,unclassified
UniRef90_Q7R7M0|unclassified,5.3640546909,unclassified
UniRef90_A4QMB1|unclassified,5.1208034135,unclassified
UniRef90_M2QZ94|unclassified,5.0615617596,unclassified
UniRef90_T4AWL0|unclassified,5.0418460045,unclassified
UniRef90_A6BGW3|unclassified,5.0020625527,unclassified
UniRef90_A6LEF2|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LHY5|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y491|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YBW5|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YE48|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YM18|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YM68|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YRY1|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YS25|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YTM2|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YU26|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YVK1|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YXY8|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5YYQ2|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z071|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z127|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z1E9|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z4Z1|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z5U3|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z5Y2|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Z823|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZA21|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZA95|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZAW6|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZCA5|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZDQ5|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZHA6|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZHB1|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZKY1|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZKZ4|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZL08|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZM17|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZP30|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZTS2|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZU65|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUM2|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUN9|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZUQ7|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZV65|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZVT6|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZW71|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZWF7|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZZ56|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZZP7|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5ZZR6|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A0A5|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A0P1|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A1Y1|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A2G0|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A5N2|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A8P6|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6A927|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6ABB0|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AL06|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AN02|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6AT36|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K6ATW2|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AHJ8|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AIP0|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AK38|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2ALD3|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AR62|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2ARW2|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AWM7|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2AYN4|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B0G6|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B2L9|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B393|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B3S8|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B3Z2|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B5B6|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2B9K2|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_N2BEB9|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5D8S9|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R5DAU4|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6IIS7|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6IQZ0|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6WM85|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6WQT3|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6X3I5|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R6Y6R1|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_R7DFZ4|g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_V2Q063|g__Mucispirillum.s__Mucispirillum_schaedleri,5.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2Q5M2|g__Mucispirillum.s__Mucispirillum_schaedleri,5.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2Q947|g__Mucispirillum.s__Mucispirillum_schaedleri,5.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2Q9Q5|g__Mucispirillum.s__Mucispirillum_schaedleri,5.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QAG2|g__Mucispirillum.s__Mucispirillum_schaedleri,5.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QAH4|g__Mucispirillum.s__Mucispirillum_schaedleri,5.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QAP6|g__Mucispirillum.s__Mucispirillum_schaedleri,5.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QB37|g__Mucispirillum.s__Mucispirillum_schaedleri,5.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QHF0|g__Mucispirillum.s__Mucispirillum_schaedleri,5.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2QKG7|g__Mucispirillum.s__Mucispirillum_schaedleri,5.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2RHJ5|g__Mucispirillum.s__Mucispirillum_schaedleri,5.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2RK85|g__Mucispirillum.s__Mucispirillum_schaedleri,5.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_V2RN26|g__Mucispirillum.s__Mucispirillum_schaedleri,5.0,g__Mucispirillum.s__Mucispirillum_schaedleri
UniRef90_Q4YH89|unclassified,4.5906992913,unclassified
UniRef90_Q4YJ71|unclassified,4.4840353325999995,unclassified
UniRef90_L8HPT4|unclassified,4.4720190338,unclassified
UniRef90_C6JSQ0|unclassified,4.4469085215,unclassified
UniRef90_Q7R7L8|unclassified,4.3094527611,unclassified
UniRef90_Q4X813|unclassified,4.3055827957,unclassified
UniRef90_Q4YHQ2|unclassified,4.275660363,unclassified
UniRef90_T2IW85|unclassified,4.1265206258,unclassified
UniRef90_Q7R7D8|unclassified,4.0744006225,unclassified
UniRef90_C8L6T0|unclassified,4.0522363005,unclassified
UniRef90_A6L9R4|g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LA68|g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LAT2|g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LBU6|g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LEP5|g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LEP7|g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A6LIC2|g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_A7AKK6|g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_D1YB10|unclassified,4.0,unclassified
UniRef90_K5XZF4|g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y0V8|g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
UniRef90_K5Y298|g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0,g__Parabacteroides.s__Parabacteroides_goldsteinii
