uniref90,taxa,RPK
UniRef90_UPI0001AA9DB1,unclassified,11.996245784600001
UniRef90_V9REV9,unclassified,11.7712059916
UniRef90_UPI00015E6A9A,unclassified,11.693284333900001
UniRef90_F7F1I6,unclassified,11.644982470699999
UniRef90_A0A009WBM8,unclassified,11.610910271
UniRef90_W9ERW3,unclassified,11.544643351900001
UniRef90_E5T9U0,unclassified,11.2364970581
UniRef90_T1I6J1,unclassified,11.2015425999
UniRef90_A6L915,g__Parabacteroides.s__Parabacteroides_goldsteinii,11.0
UniRef90_A6LD11,g__Parabacteroides.s__Parabacteroides_goldsteinii,11.0
UniRef90_K5Y8F4,g__Parabacteroides.s__Parabacteroides_goldsteinii,11.0
UniRef90_K5Y8I3,g__Parabacteroides.s__Parabacteroides_goldsteinii,11.0
UniRef90_K5YLZ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,11.0
UniRef90_K5Z779,g__Parabacteroides.s__Parabacteroides_goldsteinii,11.0
UniRef90_K5ZDQ1,g__Parabacteroides.s__Parabacteroides_goldsteinii,11.0
UniRef90_K5ZK33,g__Parabacteroides.s__Parabacteroides_goldsteinii,11.0
UniRef90_K5ZUJ7,g__Parabacteroides.s__Parabacteroides_goldsteinii,11.0
UniRef90_K6A4T9,g__Parabacteroides.s__Parabacteroides_goldsteinii,11.0
UniRef90_K6AL59,g__Parabacteroides.s__Parabacteroides_goldsteinii,11.0
UniRef90_N1ZDJ1,unclassified,11.0
UniRef90_N1ZTH6,unclassified,11.0
UniRef90_R5DA56,g__Parabacteroides.s__Parabacteroides_goldsteinii,11.0
UniRef90_X9PZF0,unclassified,10.9562036222
UniRef90_F7Z169,unclassified,10.648989090499999
UniRef90_D4W6N4,unclassified,10.631505869
UniRef90_I9BBE6,unclassified,10.1955201046
UniRef90_A6LE84,g__Parabacteroides.s__Parabacteroides_goldsteinii,10.0
UniRef90_K5Y0B7,g__Parabacteroides.s__Parabacteroides_goldsteinii,10.0
UniRef90_K5ZI94,g__Parabacteroides.s__Parabacteroides_goldsteinii,10.0
UniRef90_K5ZL12,g__Parabacteroides.s__Parabacteroides_goldsteinii,10.0
UniRef90_K5ZRL7,g__Parabacteroides.s__Parabacteroides_goldsteinii,10.0
UniRef90_K6AUE6,g__Parabacteroides.s__Parabacteroides_goldsteinii,10.0
UniRef90_K6AW84,g__Parabacteroides.s__Parabacteroides_goldsteinii,10.0
UniRef90_Q5L8Z8,g__Parabacteroides.s__Parabacteroides_goldsteinii,10.0
UniRef90_R5DAK3,g__Parabacteroides.s__Parabacteroides_goldsteinii,10.0
UniRef90_R5DEI7,g__Parabacteroides.s__Parabacteroides_goldsteinii,10.0
UniRef90_R6WSU5,g__Parabacteroides.s__Parabacteroides_goldsteinii,10.0
UniRef90_R6X568,g__Parabacteroides.s__Parabacteroides_goldsteinii,10.0
UniRef90_UPI000372B8BA,unclassified,10.0
UniRef90_F6IL42,unclassified,9.9043556554
UniRef90_D1RBK3,unclassified,9.458120365900001
UniRef90_Q4YHT4,unclassified,9.3533485075
UniRef90_Q00623,unclassified,9.2973810221
UniRef90_T0PDZ1,unclassified,9.2416254869
UniRef90_R0JLN7,unclassified,9.0430307059
UniRef90_A6LEH4,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K5Y132,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K5YE63,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K5YM75,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K5YXU2,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K5YYQ2,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K5Z066,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K5Z515,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K5ZL16,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K5ZTH3,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K5ZUP3,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K5ZVT6,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K5ZYL8,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K5ZZM1,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K6A2W8,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K6AL18,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_K6AX53,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_N1ZDM7,unclassified,9.0
UniRef90_N2AVK1,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_N2BBX4,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_R6WWF6,g__Parabacteroides.s__Parabacteroides_goldsteinii,9.0
UniRef90_UPI0002052889,unclassified,8.9871972812
UniRef90_Q4YHX4,unclassified,8.7311282821
UniRef90_Q4YA27,unclassified,8.6916490127
UniRef90_E5VM23,unclassified,8.5552156275
UniRef90_T0NDG4,unclassified,8.0779939808
UniRef90_A6LFF0,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_A6LI32,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_A6LI78,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K5Y092,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K5Y6T0,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K5YHK5,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K5YVY3,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K5Z035,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K5Z0U6,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K5Z1V4,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K5Z470,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K5ZGM1,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K5ZKW9,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K5ZTS6,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K5ZUB5,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K6A0L7,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K6A5V0,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K6A917,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_K6AP50,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_N1ZGS6,unclassified,8.0
UniRef90_N1ZHD5,unclassified,8.0
UniRef90_N2AJB7,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_N2BBM3,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_R6WWN2,g__Parabacteroides.s__Parabacteroides_goldsteinii,8.0
UniRef90_U4R6F6,unclassified,7.8889486788
UniRef90_E2ANF4,unclassified,7.823049373099999
UniRef90_K0SBX2,unclassified,7.6349502441
UniRef90_A3LSK2,unclassified,7.6230161698000005
UniRef90_A7T2Y9,unclassified,7.5777415126
UniRef90_G8AM08,unclassified,7.502136235599999
UniRef90_A0A015PZU2,unclassified,7.4756680517
UniRef90_A0A016MA45,unclassified,7.4756680517
UniRef90_A7B5W8,unclassified,7.4639060613999995
UniRef90_E4ZYE9,unclassified,7.4165238335
UniRef90_UPI00036D956B,unclassified,7.4021250813999995
UniRef90_G9NKZ9,unclassified,7.211205444400001
UniRef90_A0A014IHL6,unclassified,7.0
UniRef90_A6L8C6,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_A6LEI6,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5YFI6,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5YG17,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5YHG9,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5YMS5,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5YQR6,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5YVS1,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5YXP7,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5ZGL6,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5ZHM4,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5ZL55,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5ZNM3,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5ZUF0,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5ZUJ4,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5ZV13,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5ZYR5,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5ZZD2,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K5ZZP7,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K6A913,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K6AGA7,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K6AHL9,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K6AI16,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_K6AWC6,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_N1Z2S6,unclassified,7.0
UniRef90_N2AM75,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_N2AQT7,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_N2AW14,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_N2B2Y0,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_R5DGB3,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_R5DL45,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_R5DS60,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_R6WPR5,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_R6XAC6,g__Parabacteroides.s__Parabacteroides_goldsteinii,7.0
UniRef90_D0DW01,unclassified,6.680087896900001
UniRef90_F6IJS3,unclassified,6.6137273985
UniRef90_B7R8V6,unclassified,6.5301799411
UniRef90_U0E566,unclassified,6.4338180443
UniRef90_R7S299,unclassified,6.0717486952
UniRef90_Q4YI61,unclassified,6.01343186
UniRef90_A6L8T3,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_A6L9P3,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_A6LBU6,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_A6LD69,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_A6LEI8,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_A6LEM8,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_A6LER8,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_J3QJY3,unclassified,6.0
UniRef90_K5Y287,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5Y7W1,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5YC49,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5YM54,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5YRH3,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5YVQ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5Z222,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5Z5Q7,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5Z877,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5Z9H7,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZG42,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZGU0,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZI68,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZKZ4,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZLE9,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZLI4,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZMF9,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZMM1,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZNE1,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZPH1,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZST5,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZTE3,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZTH2,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZUC0,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZUM7,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZVS1,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZYU1,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K5ZZV3,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K6A1B7,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K6A1K1,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K6A640,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K6A6W5,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_K6AGE2,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_N1ZT30,unclassified,6.0
UniRef90_N2B221,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_R5DRE6,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_R5M758,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_R6WUS3,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_R6X2P9,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_R6X3A3,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_R6X734,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_R6XC92,g__Parabacteroides.s__Parabacteroides_goldsteinii,6.0
UniRef90_M3H155,unclassified,5.927099435900001
UniRef90_Q58EV2,unclassified,5.791322188
UniRef90_T2BL02,unclassified,5.7673731502
UniRef90_Q4YHF0,unclassified,5.6065852736
UniRef90_U3TMC0,unclassified,5.5538849524
UniRef90_UPI0003734B17,unclassified,5.5503879175
UniRef90_UPI0001CEC387,unclassified,5.545038776499999
UniRef90_D0G8Z7,unclassified,5.474347860599999
UniRef90_E9I4S5,unclassified,5.3140682547
UniRef90_R4Y7A9,unclassified,5.3060536887
UniRef90_A4QMB1,unclassified,5.1272607866
UniRef90_A6L856,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_A6LA39,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_A6LA83,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_A6LAK0,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_A6LBZ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_A6LC65,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_A6LEH6,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_A6LEH7,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_A6LEI5,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_A6LFB1,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_A6LHM8,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_A7V4G2,unclassified,5.0
UniRef90_K5Y6V2,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5Y8L0,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5YG13,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5YG52,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5YRA8,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5YRT6,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5YY74,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5YZA6,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5Z0S6,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5Z9M4,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZCG7,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZD19,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZD31,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZDM2,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZDW5,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZHQ3,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZHQ6,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZIF8,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZL77,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZLJ8,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZPU7,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZR83,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZUB7,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZV32,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZVN3,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZZ14,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K5ZZN4,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K6A0B0,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K6A195,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K6A1G5,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K6A2F0,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K6A6X5,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K6AAY4,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K6AGF8,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K6AGG3,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K6AGN3,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K6ARN5,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K6ATV0,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_K6B022,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_N1Z2D9,unclassified,5.0
UniRef90_N2B002,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_N2B168,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_R5D9R1,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_R5DAQ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_R5DEW5,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_R5DMA4,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_R5DQI3,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_R5DRK5,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_R6X0H1,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_R6X7I2,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_R7NRD7,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_S0GKA8,g__Parabacteroides.s__Parabacteroides_goldsteinii,5.0
UniRef90_S6C3I4,unclassified,4.9798180892
UniRef90_W1WIW9,unclassified,4.975283274100001
UniRef90_W8ZGR1,unclassified,4.920376022
UniRef90_N1ZJW4,unclassified,4.648425731000001
UniRef90_B0NER2,unclassified,4.6473680309
UniRef90_UPI000474E7E2,unclassified,4.6415923679
UniRef90_G3U320,unclassified,4.4974343515
UniRef90_B0X9P3,unclassified,4.3538299605
UniRef90_J7R875,unclassified,4.310233821600001
UniRef90_E7H6L5,unclassified,4.239578413399999
UniRef90_L1ISX9,unclassified,4.1770656152
UniRef90_D2DT32,unclassified,4.1523472253
UniRef90_L8HPT4,unclassified,4.1099362201
UniRef90_R4FKG4,unclassified,4.0759282935000005
UniRef90_H6SIA7,unclassified,4.0426790915
UniRef90_C9YEF2,unclassified,4.0286383855
UniRef90_Q3UPP7,unclassified,4.0212669683
UniRef90_A6L8C4,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6L8N5,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6LA57,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6LA92,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6LA97,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6LBG7,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6LD48,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6LE69,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6LEG6,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6LEJ0,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6LEJ5,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6LEU6,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6LHV2,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6LIF9,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_A6LIX9,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5XZE3,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5Y2H5,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5Y7X3,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5YA99,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5YF42,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5YFG3,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5YS04,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5YUF0,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5YVG6,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5YYK5,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5YYK7,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5Z076,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5Z1E9,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5Z3T8,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5Z3U4,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5Z511,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5Z5R5,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5Z609,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5Z7W8,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5Z823,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZA21,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZA22,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZBG1,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZDM4,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZER9,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZFU4,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZGK4,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZGL1,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZHC5,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZIB9,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZK06,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZKY9,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZL08,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZL35,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZNG2,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZPA0,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZPA6,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZPZ6,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZRR7,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZTF7,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZTH7,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZU22,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZW96,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZYA2,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZYD0,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
UniRef90_K5ZYF6,g__Parabacteroides.s__Parabacteroides_goldsteinii,4.0
